時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,135,0,30,45,5,5,0,5
15,165,0,65,80,5,5,0,15
30,185,0,95,135,60,55,0,15
45,210,0,130,155,110,80,0,35
60,215,0,130,120,135,110,5,60
75,210,0,130,120,145,110,15,65
90,185,0,135,110,145,110,25,65
105,175,0,135,110,150,105,25,60
120,180,0,110,100,140,90,50,60
135,180,0,105,100,130,80,30,45
150,180,0,90,105,115,55,35,45
165,190,0,95,110,105,60,45,30
180,180,0,105,105,105,60,40,45
195,175,0,105,100,105,65,40,50
210,165,0,105,100,105,80,50,50
225,155,0,85,95,100,90,50,50
240,155,0,95,100,95,90,40,35
255,155,0,95,105,95,85,40,40
270,145,0,110,115,95,80,40,45
285,145,0,100,115,100,75,40,60
300,165,0,95,115,105,70,45,55
315,165,0,95,115,120,70,50,65
330,165,0,110,120,110,65,50,70
345,165,0,110,120,120,70,50,70
360,175,0,115,120,125,70,50,55
375,175,0,115,100,125,75,25,60
390,170,0,110,95,130,80,25,60
405,165,0,105,100,125,80,50,50
420,165,0,115,105,125,95,55,60
435,165,0,115,110,125,95,50,45
450,165,0,115,115,110,85,40,45
465,155,0,115,115,110,80,45,50
480,155,0,115,95,115,80,40,65
495,155,0,105,100,115,70,40,50
510,145,0,110,100,110,75,35,50
525,140,0,105,90,95,65,35,55
540,140,0,95,90,85,65,35,50
555,130,0,90,80,85,65,40,45
570,130,0,90,70,70,50,30,30
585,120,0,85,75,70,50,30,30
600,120,0,80,65,65,50,30,30
615,120,0,85,65,65,40,30,15
630,120,0,80,55,65,35,20,20
645,110,0,0,50,30,35,25,15
660,0,0,0,65,40,25,25,20
675,0,0,0,0,0,0,20,30
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
