時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,0,80,0,0,5,0,5
15,150,0,100,0,0,20,0,5
30,210,0,110,0,0,70,0,30
45,190,0,120,0,0,95,0,45
60,170,0,135,0,0,95,0,45
75,155,0,130,0,0,100,0,60
90,150,0,110,0,0,90,0,65
105,140,0,110,0,0,80,0,60
120,130,0,110,0,0,80,0,45
135,130,0,90,0,0,85,0,30
150,130,0,90,80,0,90,0,35
165,130,0,100,100,0,85,0,35
180,125,0,100,90,0,85,0,50
195,125,0,80,105,0,85,0,35
210,125,0,80,125,0,70,0,35
225,135,0,80,115,0,70,0,35
240,140,0,90,125,0,70,0,35
255,130,0,100,115,0,75,0,45
270,130,0,105,120,0,70,0,40
285,125,0,100,120,0,70,0,30
300,125,0,95,120,0,70,0,45
315,125,0,95,110,0,75,0,30
330,130,0,110,110,0,75,0,45
345,125,0,110,100,0,80,0,50
360,110,0,90,110,0,95,0,35
375,110,0,70,110,0,85,0,35
390,120,0,90,120,0,80,0,35
405,125,0,85,120,0,70,0,50
420,125,0,100,120,0,70,0,50
435,125,0,110,120,0,70,0,50
450,130,0,115,120,0,65,0,45
465,130,0,115,115,0,65,0,30
480,120,0,115,115,0,70,0,30
495,110,0,110,120,0,70,0,45
510,110,0,100,115,0,70,0,35
525,100,0,90,110,0,70,0,35
540,100,0,90,105,0,75,0,30
555,90,0,90,90,0,70,0,35
570,90,0,90,80,0,50,0,35
585,85,0,80,70,0,45,0,30
600,85,0,60,60,0,35,0,15
615,80,0,60,65,0,20,0,15
630,70,0,50,60,0,20,0,20
645,60,0,60,60,0,20,0,15
660,0,0,0,70,0,30,0,15
675,0,0,0,0,0,45,0,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,20
