時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,0,5,25,0,5,0,15
15,190,0,100,50,0,5,0,15
30,180,0,100,110,0,10,0,20
45,180,0,105,140,0,50,0,50
60,200,0,110,150,0,80,0,65
75,200,0,125,150,0,130,0,75
90,190,0,125,140,0,150,0,80
105,180,0,120,140,0,140,0,90
120,190,0,125,140,0,120,0,100
135,195,0,130,125,0,110,0,75
150,190,0,125,125,0,105,0,75
165,190,0,115,125,0,90,0,75
180,180,0,115,120,0,90,0,65
195,180,0,115,120,0,95,0,65
210,180,0,120,120,0,100,0,60
225,180,0,125,125,0,110,0,60
240,180,0,130,135,0,105,0,65
255,180,0,125,145,0,105,0,60
270,180,0,125,145,0,105,0,60
285,180,0,125,170,0,105,0,65
300,185,0,125,170,0,110,0,80
315,190,0,130,160,0,120,0,80
330,190,0,135,160,0,120,0,75
345,200,0,135,160,0,120,0,100
360,200,0,135,140,0,110,0,95
375,200,0,145,130,0,110,0,95
390,200,0,145,120,0,110,0,75
405,195,0,145,130,0,100,0,80
420,190,0,150,130,0,110,0,75
435,190,0,150,125,0,100,0,70
450,190,0,150,135,0,110,0,90
465,180,0,150,125,0,100,0,80
480,175,0,140,125,0,90,0,90
495,175,0,130,125,0,100,0,85
510,165,0,130,130,0,110,0,90
525,170,0,125,130,0,90,0,80
540,170,0,130,120,0,70,0,85
555,170,0,130,110,0,70,0,80
570,175,0,130,100,0,70,0,65
585,175,0,120,90,0,70,0,65
600,135,0,120,90,0,70,0,45
615,110,0,95,75,0,55,0,20
630,0,0,90,75,0,45,0,20
645,0,0,0,75,0,40,0,20
660,0,0,0,0,0,50,0,50
675,0,0,0,0,0,0,0,50
690,0,0,0,0,0,0,0,30
705,0,0,0,0,0,0,0,15
