時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,40,150,45,0,5,0,15
15,160,75,140,60,0,10,0,20
30,145,90,130,80,0,30,0,15
45,140,90,110,90,0,45,0,15
60,140,95,100,90,0,50,5,20
75,130,90,140,95,0,55,15,15
90,130,100,140,95,0,55,20,20
105,130,110,170,95,0,55,25,20
120,130,110,150,95,0,55,25,20
135,130,105,140,95,0,65,15,30
150,130,100,130,110,0,70,15,35
165,140,95,130,110,0,65,25,30
180,150,85,140,110,0,65,25,30
195,150,85,140,110,0,60,25,15
210,130,85,130,110,0,60,15,35
225,130,100,150,100,0,65,20,20
240,140,100,155,100,0,65,15,35
255,140,110,155,105,0,65,15,20
270,140,110,160,115,0,65,20,30
285,135,105,160,120,0,65,25,30
300,130,100,160,120,0,65,25,30
315,130,100,160,110,0,65,30,45
330,150,105,160,110,0,70,20,30
345,150,105,160,100,0,70,15,35
360,150,100,160,100,0,70,20,30
375,150,90,160,100,0,70,20,35
390,140,90,170,105,0,65,25,35
405,140,90,180,110,0,65,15,20
420,140,95,185,110,0,60,15,20
435,140,95,185,115,0,60,15,30
450,140,105,195,120,0,65,20,30
465,140,105,200,110,0,65,40,30
480,145,95,200,100,0,60,30,30
495,145,95,200,100,0,60,35,35
510,140,105,195,100,0,60,20,35
525,130,100,190,100,0,60,20,30
540,130,95,195,100,0,55,20,30
555,130,90,0,90,0,55,20,35
570,130,80,0,85,0,50,15,30
585,130,75,0,85,0,50,20,15
600,110,70,0,80,0,45,20,15
615,100,60,0,75,0,45,20,20
630,90,60,0,65,0,45,20,20
645,0,50,0,60,0,35,25,15
660,0,45,0,55,0,35,15,0
675,0,0,0,0,0,35,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
