時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,60,75,75,10,5,0,15
15,160,70,95,70,35,30,0,15
30,170,110,95,80,50,35,0,15
45,175,110,105,90,55,50,0,15
60,170,120,105,90,70,60,5,15
75,160,110,105,95,75,65,15,20
90,160,110,110,100,75,65,20,25
105,150,115,110,95,75,65,20,20
120,150,110,115,115,70,65,25,30
135,155,110,120,110,70,70,15,30
150,150,100,110,100,75,70,15,20
165,145,100,100,100,75,70,15,30
180,135,95,100,110,75,65,20,25
195,150,100,110,110,75,65,25,15
210,160,100,120,90,75,70,25,30
225,160,110,120,90,75,70,15,30
240,160,120,120,100,75,65,15,35
255,160,130,120,105,75,60,15,30
270,160,130,120,105,65,60,20,35
285,160,125,120,105,80,65,25,45
300,160,110,120,115,85,70,25,30
315,160,110,120,105,80,70,15,35
330,160,110,130,105,80,70,30,45
345,160,110,130,105,75,65,35,45
360,160,110,130,105,65,65,20,35
375,150,110,120,110,75,65,25,35
390,150,100,120,110,75,60,25,35
405,160,95,120,115,75,65,25,30
420,160,100,120,115,80,70,15,45
435,170,115,140,115,75,65,25,45
450,170,120,140,105,75,65,25,30
465,170,115,140,110,75,65,40,35
480,160,115,130,110,70,55,25,35
495,145,110,130,110,65,60,15,35
510,145,110,135,110,65,60,15,35
525,140,110,140,100,65,55,15,35
540,145,110,140,90,65,50,20,30
555,150,110,140,90,55,50,15,30
570,145,105,145,90,50,55,25,30
585,145,105,145,80,50,50,15,30
600,125,80,0,70,50,40,15,30
615,125,80,0,75,40,40,15,20
630,0,70,0,80,45,40,25,20
645,0,70,0,70,35,40,25,20
660,0,60,0,65,40,40,15,0
675,0,0,0,0,40,40,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
