時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,120,60,40,20,5,0,15
15,150,120,80,60,25,10,0,15
30,150,120,85,70,45,30,0,20
45,160,120,90,70,55,45,0,20
60,170,120,100,90,60,45,25,20
75,160,110,100,90,65,50,15,35
90,170,135,100,90,70,55,15,20
105,170,140,100,100,70,60,20,40
120,170,135,90,90,75,55,25,30
135,170,125,85,95,70,45,30,45
150,175,125,90,110,65,45,35,30
165,170,120,90,120,65,55,15,30
180,165,110,90,105,65,55,20,15
195,160,100,90,90,65,50,25,20
210,165,95,95,80,65,55,25,35
225,165,95,95,100,65,55,30,45
240,145,95,95,100,65,55,30,45
255,145,110,85,90,70,50,35,45
270,150,120,80,80,70,45,20,30
285,155,130,85,90,80,55,20,30
300,155,125,80,90,80,55,25,30
315,160,120,85,100,70,55,30,35
330,160,120,95,95,75,55,30,50
345,160,115,95,90,75,55,35,45
360,160,110,95,95,75,50,25,45
375,165,110,90,95,65,45,35,45
390,160,110,90,90,65,40,25,45
405,160,105,85,110,65,45,30,35
420,160,110,90,110,65,45,35,45
435,165,120,95,105,65,55,35,35
450,165,120,105,95,65,55,30,35
465,165,120,100,95,70,55,40,35
480,165,120,95,95,65,45,25,35
495,160,110,95,105,60,45,30,45
510,160,120,95,95,60,45,30,45
525,150,120,95,85,60,45,35,35
540,150,115,85,80,55,35,20,35
555,140,110,85,65,55,35,20,45
570,135,95,90,70,55,35,25,35
585,130,90,90,70,50,35,15,35
600,120,85,90,65,40,30,15,30
615,120,80,0,60,30,25,15,30
630,0,95,0,65,40,25,20,45
645,0,90,0,65,45,30,25,30
660,0,0,0,65,45,35,25,30
675,0,0,0,60,45,30,15,35
690,0,0,0,0,0,0,15,35
705,0,0,0,0,0,0,0,25
