時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,60,120,10,30,15,0,15
15,140,120,130,40,35,20,0,15
30,140,110,100,90,45,20,0,15
45,150,120,130,100,65,45,0,15
60,140,120,130,100,65,65,15,15
75,140,120,130,100,70,70,15,35
90,140,100,140,90,70,70,20,35
105,140,90,140,130,75,65,20,35
120,150,100,120,120,75,70,25,20
135,150,120,110,110,70,70,25,30
150,140,100,110,130,75,70,20,30
165,140,100,110,130,80,70,15,30
180,150,100,95,120,85,65,20,30
195,155,100,95,105,75,60,25,30
210,150,90,100,90,70,65,25,30
225,145,100,115,95,65,65,30,35
240,130,130,115,130,65,65,15,30
255,0,0,0,0,0,0,0,0
270,145,125,130,130,65,65,35,45
285,150,120,130,130,80,65,35,30
300,150,120,110,130,80,65,25,35
315,150,120,100,130,75,65,20,30
330,150,120,110,120,75,65,30,35
345,150,120,110,100,75,65,20,45
360,160,120,110,120,75,65,20,45
375,150,110,110,125,65,60,25,45
390,150,100,90,125,70,60,25,30
405,150,100,90,135,70,60,20,30
420,150,100,105,125,70,60,15,35
435,165,115,115,125,65,60,15,35
450,165,120,135,120,65,60,20,40
465,165,120,135,120,65,55,40,35
480,160,110,135,110,65,55,30,25
495,160,110,135,110,60,60,20,30
510,160,100,140,110,60,60,25,30
525,160,110,130,110,60,60,25,40
540,160,100,130,100,55,55,25,20
555,150,100,130,90,55,50,25,20
570,150,90,130,80,50,45,25,30
585,140,80,130,90,50,45,15,25
600,130,70,120,100,45,45,25,15
615,120,70,120,90,45,40,25,20
630,0,60,0,70,40,35,25,20
645,0,55,0,60,35,35,25,25
660,0,50,0,55,25,35,25,0
675,0,0,0,60,25,30,25,0
690,0,0,0,0,0,0,25,0
705,0,0,0,0,0,0,0,0
