時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,60,60,30,5,10,0,15
15,120,65,60,45,5,15,0,15
30,120,80,70,55,20,20,0,20
45,130,75,70,55,40,35,0,20
60,130,80,65,60,50,45,5,20
75,125,85,65,65,50,45,15,20
90,120,85,70,70,55,45,20,35
105,115,90,70,75,55,35,25,35
120,115,90,75,75,50,30,25,30
135,110,90,70,75,50,30,25,30
150,105,85,65,75,45,30,20,30
165,105,75,70,65,50,30,15,30
180,110,70,70,65,45,30,20,30
195,110,75,70,65,40,35,20,20
210,105,65,65,65,55,35,25,20
225,105,60,60,65,55,35,15,20
240,110,75,70,50,50,35,15,30
255,110,75,75,55,50,35,15,35
270,110,85,75,60,40,30,25,30
285,110,85,75,60,55,30,25,30
300,115,85,75,65,55,25,25,30
315,115,85,75,65,55,25,30,35
330,120,90,80,70,45,20,35,35
345,115,90,85,70,50,20,25,45
360,110,90,85,70,45,15,20,35
375,115,90,85,70,45,10,25,45
390,100,85,80,70,45,10,25,45
405,105,85,70,70,45,10,15,30
420,110,85,65,60,45,10,25,30
435,110,85,70,60,45,10,25,35
450,110,85,85,65,45,5,30,30
465,110,85,85,65,40,5,40,35
480,110,85,70,65,35,5,40,30
495,110,85,70,65,40,5,30,35
510,110,80,80,55,45,5,25,30
525,110,80,80,45,40,5,20,30
540,110,80,85,55,35,5,25,30
555,110,80,75,60,35,5,20,20
570,110,80,75,60,35,5,25,30
585,110,80,80,50,35,5,25,20
600,100,75,70,40,30,5,15,15
615,100,65,80,40,25,5,20,15
630,90,65,80,40,25,5,25,15
645,85,65,80,40,20,5,15,25
660,70,65,60,40,20,5,15,0
675,0,70,0,35,20,5,15,0
690,0,0,0,30,10,5,25,0
705,0,0,0,25,5,5,0,0
