時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,135,0,50,30,0,5,0,15
15,160,0,80,70,0,5,0,15
30,170,0,115,90,0,15,0,20
45,175,0,115,105,0,65,0,35
60,160,0,110,120,0,70,0,50
75,155,0,115,115,0,90,0,45
90,145,0,110,120,0,90,0,45
105,140,0,110,125,0,85,0,45
120,145,0,100,125,0,85,0,45
135,130,0,100,120,0,85,0,45
150,130,0,105,105,0,100,0,45
165,130,0,105,95,0,90,0,45
180,140,0,100,115,0,90,0,45
195,140,0,100,110,0,80,0,45
210,140,0,105,100,0,85,0,35
225,140,0,110,95,0,90,0,40
240,140,0,115,95,0,90,0,55
255,135,0,115,100,0,85,0,45
270,135,0,100,115,0,90,0,45
285,135,0,100,115,0,90,0,35
300,125,0,105,110,0,100,0,50
315,140,0,95,110,0,85,0,45
330,140,0,120,115,0,80,0,55
345,140,0,125,105,0,80,0,60
360,145,0,115,105,0,90,0,60
375,150,0,115,105,0,90,0,60
390,155,0,115,110,0,90,0,45
405,155,0,115,115,0,90,0,50
420,145,0,120,110,0,85,0,65
435,145,0,115,110,0,80,0,65
450,145,0,130,110,0,80,0,65
465,150,0,120,110,0,85,0,80
480,150,0,115,115,0,80,0,65
495,150,0,115,110,0,80,0,45
510,150,0,125,115,0,85,0,50
525,130,0,110,115,0,90,0,45
540,130,0,110,110,0,85,0,50
555,130,0,110,95,0,75,0,50
570,120,0,100,80,0,75,0,35
585,120,0,95,70,0,60,0,35
600,105,0,100,60,0,55,0,30
615,100,0,100,60,0,45,0,20
630,95,0,90,55,0,45,0,20
645,0,0,0,55,0,45,0,15
660,0,0,0,65,0,20,0,20
675,0,0,0,0,0,0,0,30
690,0,0,0,0,0,0,0,30
705,0,0,0,0,0,0,0,15
