時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,130,90,45,15,10,0,20
30,160,110,95,65,35,25,0,20
45,150,100,70,75,45,35,0,20
60,140,100,75,75,55,45,25,20
75,135,95,70,60,55,40,15,25
90,120,110,70,60,55,35,20,15
105,115,100,70,55,50,35,20,15
120,110,90,70,60,45,40,25,15
135,110,80,80,55,45,35,15,20
150,100,70,65,60,45,40,15,20
165,105,65,60,60,40,35,25,20
180,110,80,60,50,40,35,20,20
195,110,80,60,50,45,35,25,15
210,110,70,60,50,50,35,25,25
225,110,80,70,50,40,35,15,25
240,100,80,70,50,40,35,20,30
255,100,90,60,40,45,35,15,20
270,100,80,70,45,45,35,20,15
285,100,90,70,60,45,35,25,20
300,90,60,55,60,40,35,25,20
315,90,80,60,55,50,35,15,25
330,110,90,60,40,50,35,15,30
345,110,90,60,50,40,35,15,30
360,120,80,55,55,40,35,15,30
375,110,70,55,45,40,35,20,30
390,110,80,65,50,40,35,20,15
405,110,75,65,45,40,30,15,20
420,100,80,70,45,40,25,15,35
435,110,90,70,45,35,30,15,30
450,95,85,65,50,30,35,20,30
465,95,75,60,50,40,35,40,25
480,100,65,60,40,40,35,25,15
495,100,55,60,40,30,35,30,20
510,95,60,60,40,25,35,15,15
525,100,70,65,30,25,0,20,20
540,105,70,75,35,35,0,20,20
555,100,70,75,45,35,0,20,15
570,95,70,70,45,20,0,15,15
585,90,70,65,40,15,0,15,15
600,85,50,60,30,10,0,15,15
615,75,40,60,20,5,5,15,20
630,80,30,60,20,5,5,20,15
645,70,30,50,20,5,10,25,15
660,40,30,40,15,5,5,15,20
675,45,0,0,15,5,5,20,15
690,0,0,0,35,15,10,25,15
705,0,0,0,25,0,0,0,20
