時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,100,50,20,0,10,0,5
15,130,110,65,50,0,10,0,20
30,150,110,90,60,0,15,0,15
45,130,110,100,60,0,20,0,15
60,130,110,90,70,0,35,10,20
75,120,105,75,70,0,40,15,20
90,110,90,65,60,0,40,15,20
105,100,85,65,60,0,30,20,20
120,90,75,60,55,0,35,25,15
135,90,70,60,45,0,35,15,30
150,95,70,60,50,0,35,20,15
165,95,70,55,55,0,35,20,20
180,100,65,60,60,0,30,25,20
195,95,60,60,60,0,30,25,20
210,90,55,55,45,0,30,15,20
225,90,65,50,40,0,30,15,20
240,90,75,50,45,0,35,15,20
255,110,70,60,45,0,30,15,20
270,100,70,50,50,0,35,25,20
285,100,60,45,45,0,35,25,25
300,90,55,40,40,0,35,25,15
315,90,60,40,40,0,30,15,30
330,90,80,60,40,0,30,20,30
345,105,80,60,40,0,30,20,20
360,100,75,60,45,0,30,15,20
375,80,65,50,40,0,30,25,20
390,75,55,40,40,0,30,25,15
405,85,65,40,40,0,30,15,15
420,90,65,55,40,0,30,15,30
435,90,65,50,35,0,35,15,30
450,90,70,50,40,0,40,20,35
465,90,60,50,40,0,25,40,20
480,80,55,40,35,0,30,25,20
495,75,55,45,35,0,30,15,20
510,85,60,45,30,0,25,15,20
525,85,70,65,35,0,20,20,20
540,75,70,65,35,0,20,20,15
555,60,65,50,30,0,20,25,15
570,55,55,50,25,0,20,25,20
585,60,55,50,20,0,15,15,20
600,60,45,50,20,0,15,15,20
615,50,40,40,20,0,10,20,20
630,40,30,35,30,0,5,20,20
645,30,20,20,20,0,5,20,15
660,20,20,20,10,0,5,20,15
675,40,0,30,20,0,5,20,20
690,0,0,0,35,0,5,20,20
705,0,0,0,15,0,10,0,15
