時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,50,60,35,5,5,0,15
15,130,60,60,45,5,15,0,20
30,130,80,80,50,25,25,0,15
45,140,90,85,60,40,30,0,15
60,140,80,85,60,50,40,15,20
75,130,75,80,60,55,40,15,20
90,120,75,80,60,55,40,20,20
105,110,80,65,60,50,40,20,30
120,110,65,65,60,45,40,25,15
135,90,65,65,55,45,40,15,30
150,100,55,65,65,45,40,15,15
165,110,55,65,70,45,40,15,15
180,100,60,65,60,50,35,15,15
195,100,55,65,45,55,35,20,15
210,105,60,70,55,50,40,20,0
225,105,60,80,55,45,40,10,0
240,115,65,80,60,45,40,15,20
255,105,65,65,60,45,40,20,20
270,105,70,65,55,50,40,20,20
285,100,65,65,50,50,40,25,20
300,100,65,70,55,50,40,20,20
315,100,70,75,0,45,40,20,25
330,110,80,80,0,50,45,20,35
345,110,75,90,0,60,50,20,30
360,110,75,90,0,60,50,20,30
375,110,70,90,0,65,50,15,30
390,110,70,80,0,55,45,15,15
405,130,0,80,0,55,45,25,15
420,115,0,100,0,50,40,15,35
435,115,0,100,0,55,45,15,35
450,115,0,100,0,60,45,20,35
465,120,5,85,0,50,45,40,30
480,105,50,85,0,50,45,25,25
495,95,80,90,20,40,40,15,30
510,90,80,90,85,30,40,15,15
525,95,75,90,75,30,30,20,20
540,95,75,85,75,35,30,25,20
555,90,75,80,75,35,30,15,20
570,85,65,80,75,40,25,25,20
585,75,60,80,70,25,30,15,20
600,80,50,80,65,20,25,15,20
615,75,45,65,60,20,20,15,15
630,70,45,60,45,15,20,20,15
645,55,40,60,35,5,5,25,15
660,45,40,0,35,5,5,10,0
675,0,0,0,45,5,5,15,0
690,0,0,0,0,20,20,15,0
705,0,0,0,0,0,0,0,0
