時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,0,20,25,5,5,0,15
15,140,0,40,70,5,5,0,15
30,140,0,50,80,30,60,0,20
45,150,0,60,85,80,65,0,30
60,145,0,75,80,110,65,5,50
75,135,0,70,75,100,65,25,45
90,135,0,75,75,90,60,20,40
105,125,0,65,75,70,40,25,40
120,110,0,60,75,70,40,30,40
135,105,0,55,70,70,25,30,35
150,95,0,40,70,60,50,25,30
165,90,0,35,60,55,40,40,30
180,100,0,40,65,50,40,40,20
195,100,0,35,65,50,40,40,35
210,90,0,40,60,60,55,35,35
225,95,0,50,60,60,50,35,35
240,100,0,50,55,70,35,30,40
255,100,0,60,55,75,35,30,35
270,100,0,55,60,60,30,20,30
285,95,0,50,65,60,305,25,40
300,90,0,30,65,60,40,25,45
315,90,0,15,65,50,25,25,30
330,95,0,40,60,50,25,25,30
345,95,0,25,60,50,40,35,35
360,95,0,25,60,50,40,40,35
375,100,0,30,55,50,40,25,35
390,100,0,35,50,45,30,35,50
405,95,0,50,55,50,20,30,45
420,95,0,40,55,55,20,25,45
435,85,0,35,55,60,30,40,40
450,90,0,30,50,60,30,25,45
465,85,0,30,55,65,30,25,45
480,90,0,30,50,65,20,30,35
495,90,0,25,40,55,20,30,20
510,90,0,25,40,55,30,30,20
525,90,0,35,40,55,35,20,20
540,85,0,40,40,55,35,25,45
555,85,0,35,40,55,30,30,30
570,85,0,25,40,50,10,20,30
585,75,0,20,30,45,5,20,20
600,75,0,20,30,30,10,20,20
615,70,0,20,20,30,10,20,20
630,65,0,10,25,25,5,20,20
645,50,0,10,20,15,5,25,15
660,50,0,25,40,20,5,25,20
675,45,0,30,25,30,5,15,15
690,0,0,20,20,20,5,0,15
705,0,0,15,10,5,5,0,20
