時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,0,55,25,0,5,0,15
15,145,0,80,70,0,5,0,15
30,160,0,85,0,0,10,0,30
45,160,0,105,0,0,55,0,45
60,155,0,100,0,0,60,0,45
75,150,0,100,0,0,65,0,35
90,140,0,95,0,0,65,0,50
105,140,0,80,0,0,70,0,45
120,130,0,80,0,0,85,0,35
135,120,0,80,10,0,90,0,35
150,120,0,90,100,0,85,0,40
165,110,0,90,100,0,80,0,35
180,105,0,90,85,0,60,0,45
195,105,0,75,80,0,45,0,35
210,105,0,75,95,0,50,0,35
225,105,0,75,85,0,60,0,50
240,100,0,65,85,0,55,0,35
255,100,0,55,75,0,55,0,45
270,110,0,40,75,0,60,0,35
285,105,0,40,75,0,50,0,35
300,105,0,45,75,0,50,0,30
315,105,0,65,85,0,45,0,30
330,105,0,65,95,0,45,0,45
345,105,0,60,90,0,55,0,50
360,110,0,60,80,0,60,0,35
375,110,0,40,80,0,50,0,45
390,110,0,50,90,0,50,0,45
405,110,0,70,90,0,55,0,50
420,105,0,70,80,0,60,0,50
435,100,0,70,80,0,60,0,45
450,105,0,70,85,0,60,0,50
465,105,0,55,75,0,50,0,35
480,110,0,45,80,0,50,0,35
495,105,0,55,90,0,50,0,50
510,100,0,55,110,0,50,0,35
525,100,0,70,100,0,55,0,40
540,100,0,75,80,0,60,0,45
555,100,0,70,75,0,60,0,30
570,105,0,70,75,0,55,0,30
585,105,0,70,75,0,50,0,30
600,90,0,55,60,0,40,0,30
615,90,0,50,50,0,40,0,30
630,80,0,50,50,0,30,0,30
645,75,0,50,45,0,30,0,20
660,70,0,50,45,0,40,0,15
675,0,0,0,0,0,40,0,15
690,0,0,0,0,0,25,0,15
705,0,0,0,0,0,15,0,15
