時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,125,70,90,0,35,25,0,15
30,125,80,80,5,50,35,0,20
45,125,80,70,40,50,40,0,20
60,125,75,70,80,45,40,25,20
75,115,75,60,70,50,40,15,15
90,110,75,70,70,50,40,20,15
105,100,70,80,65,50,40,25,20
120,110,65,90,70,50,45,25,20
135,110,70,90,70,50,40,15,20
150,100,80,80,75,50,40,15,20
165,100,75,75,70,45,45,15,20
180,90,75,70,70,50,45,20,20
195,100,65,75,75,50,45,20,15
210,110,60,75,75,50,50,25,25
225,110,55,75,70,50,45,15,20
240,110,70,80,75,50,45,25,30
255,100,75,75,75,45,45,15,20
270,95,70,80,65,50,45,20,15
285,100,65,80,65,50,45,20,20
300,110,65,90,70,60,45,25,20
315,100,70,90,70,55,45,15,20
330,95,80,85,75,55,45,20,20
345,95,80,85,70,50,45,15,30
360,120,75,80,70,50,45,20,20
375,130,80,80,70,50,45,25,30
390,125,75,80,75,50,45,25,25
405,120,70,80,70,50,40,15,15
420,110,70,80,65,50,45,20,30
435,100,70,75,65,45,45,15,35
450,105,70,150,70,40,40,20,20
465,110,70,0,70,40,40,40,20
480,110,65,0,70,40,40,25,20
495,100,60,0,70,40,30,10,30
510,95,60,0,70,40,35,15,30
525,90,75,0,70,40,35,20,30
540,95,80,0,70,40,35,20,30
555,100,85,0,70,30,35,25,20
570,100,90,75,70,30,35,25,20
585,95,80,110,65,30,30,15,20
600,95,65,120,60,35,25,15,20
615,95,55,0,60,30,25,20,15
630,95,60,0,55,30,25,20,15
645,80,65,0,60,25,30,20,15
660,0,60,0,60,25,25,25,0
675,0,60,0,55,25,25,15,0
690,0,0,0,0,20,25,15,0
705,0,0,0,0,20,0,0,0
