時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,0,80,30,0,5,0,15
15,115,0,130,70,0,5,0,15
30,105,0,55,90,0,20,0,15
45,110,0,55,80,0,45,0,15
60,110,0,55,55,0,55,0,20
75,90,0,55,0,0,60,0,20
90,90,0,65,0,0,65,0,20
105,90,0,65,0,0,65,0,30
120,90,0,65,0,0,70,0,15
135,100,0,65,0,0,80,0,25
150,100,0,75,0,0,80,0,30
165,85,0,70,0,0,80,0,35
180,90,0,70,0,0,70,0,50
195,90,0,80,0,0,60,0,35
210,90,0,85,0,0,50,0,35
225,105,0,85,10,0,45,0,35
240,100,0,70,0,0,40,0,30
255,85,0,65,0,0,35,0,30
270,90,0,70,0,0,25,0,15
285,85,0,75,0,0,20,0,20
300,85,0,85,0,0,45,0,20
315,80,0,85,0,0,45,0,20
330,80,0,90,0,0,40,0,45
345,90,0,85,0,0,30,0,45
360,90,0,80,0,0,30,0,30
375,90,0,70,0,0,30,0,30
390,80,0,65,0,0,30,0,20
405,70,0,75,0,0,30,0,25
420,70,0,80,0,0,30,0,35
435,70,0,80,0,0,25,0,20
450,70,0,80,0,0,25,0,20
465,80,0,85,0,0,25,0,20
480,65,0,85,0,0,20,0,15
495,55,0,75,0,0,15,0,20
510,50,0,70,0,0,15,0,35
525,50,0,70,0,0,15,0,20
540,60,0,60,0,0,10,0,20
555,60,0,60,0,0,0,0,20
570,50,0,55,0,0,0,0,20
585,45,0,50,0,0,0,0,20
600,35,0,50,0,0,0,0,20
615,40,0,50,0,0,0,0,20
630,40,0,50,0,0,0,0,15
645,30,0,45,0,0,0,0,15
660,25,0,40,0,0,0,0,15
675,25,0,30,0,0,0,0,15
690,10,0,20,0,0,0,0,15
705,10,0,15,0,0,0,0,15
