時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,60,45,30,0,5,0,15
15,120,75,45,40,0,5,0,20
30,120,85,80,50,0,5,0,15
45,110,85,80,60,0,15,0,15
60,110,95,75,75,0,35,25,20
75,110,95,75,70,0,40,15,20
90,95,90,80,65,0,55,20,20
105,95,90,85,65,0,55,20,20
120,100,75,85,65,0,55,25,15
135,105,70,80,65,0,40,20,25
150,105,65,75,65,0,45,10,25
165,95,70,70,70,0,40,15,15
180,95,70,70,70,0,40,20,15
195,95,70,70,70,0,45,25,20
210,95,70,70,60,0,45,25,20
225,100,70,70,60,0,45,25,20
240,115,75,75,60,0,45,15,20
255,105,70,75,65,0,50,20,30
270,105,65,75,70,0,45,20,15
285,100,75,75,65,0,45,20,20
300,100,75,75,60,0,50,15,15
315,100,75,80,60,0,45,15,20
330,95,90,80,60,0,45,20,35
345,100,90,75,65,0,45,20,20
360,105,80,75,55,0,50,20,20
375,110,70,75,55,0,45,25,30
390,110,65,75,55,0,45,15,20
405,110,75,85,65,0,45,15,15
420,105,75,85,65,0,50,15,30
435,105,75,85,65,0,50,20,20
450,105,85,85,65,0,45,20,20
465,100,85,85,60,0,40,40,20
480,105,75,85,50,0,35,25,20
495,105,70,85,40,0,35,15,30
510,105,70,85,40,0,40,15,15
525,110,70,85,55,0,35,20,15
540,110,70,85,60,0,35,20,15
555,110,70,85,55,0,35,25,20
570,80,70,80,45,0,45,25,20
585,70,50,75,35,0,45,15,15
600,65,45,75,35,0,35,15,20
615,65,45,75,35,0,25,15,15
630,70,40,75,35,0,15,20,20
645,65,35,70,20,0,15,25,15
660,50,35,0,20,0,15,25,0
675,0,0,0,40,0,5,15,0
690,0,0,0,0,0,30,15,0
705,0,0,0,0,0,0,0,0
