時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,55,60,35,0,5,0,5
15,115,65,75,45,0,10,0,20
30,120,85,75,65,0,10,0,15
45,115,85,70,65,0,25,0,15
60,115,85,75,60,0,35,15,15
75,100,80,75,55,0,45,15,15
90,90,70,65,55,0,40,20,15
105,85,70,60,60,0,40,20,20
120,85,60,65,60,0,35,25,20
135,85,60,70,60,0,35,15,20
150,95,55,70,60,0,35,15,20
165,90,50,60,65,0,40,15,15
180,90,50,55,65,0,40,25,15
195,90,55,55,70,0,40,25,15
210,100,60,60,70,0,40,25,15
225,90,65,60,60,0,40,15,15
240,85,70,75,55,0,40,15,25
255,80,60,65,55,0,35,25,15
270,85,60,65,60,0,40,20,20
285,90,65,60,50,0,40,25,20
300,90,55,60,55,0,45,25,20
315,95,60,60,55,0,40,15,25
330,110,70,65,55,0,40,15,30
345,95,70,65,55,0,35,15,30
360,95,75,60,55,0,40,20,30
375,90,65,55,55,0,40,25,15
390,90,60,60,50,0,40,15,15
405,90,65,65,55,0,40,15,15
420,95,75,65,45,0,40,15,25
435,95,70,65,45,0,40,15,20
450,90,65,70,45,0,40,15,20
465,85,55,70,50,0,40,40,15
480,80,55,65,45,0,40,25,15
495,75,60,65,40,0,35,15,15
510,75,60,70,40,0,30,15,15
525,80,60,70,40,0,25,15,20
540,80,60,75,40,0,30,25,20
555,60,60,75,40,0,30,25,20
570,55,0,75,40,0,25,25,20
585,80,0,75,35,0,25,15,15
600,65,0,70,40,0,20,15,20
615,55,60,65,40,0,20,15,15
630,45,30,50,30,0,15,20,15
645,40,30,50,20,0,10,25,15
660,40,40,45,20,0,5,15,0
675,45,50,0,20,0,5,15,0
690,0,0,0,35,0,10,15,0
705,0,0,0,30,0,10,0,0
