時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,100,60,35,5,5,0,15
15,140,100,90,60,15,10,0,20
30,160,110,100,70,40,20,0,15
45,170,120,100,80,55,35,0,20
60,170,120,100,85,60,45,15,20
75,160,110,100,85,60,50,20,35
90,160,120,100,80,65,55,20,30
105,160,110,90,80,60,55,15,30
120,140,100,80,85,60,50,25,30
135,140,100,85,80,60,50,15,30
150,130,85,85,75,60,50,20,30
165,120,80,85,75,60,50,15,20
180,115,80,85,75,60,50,20,15
195,120,90,85,75,55,50,20,20
210,125,100,95,75,55,50,25,20
225,125,105,80,70,55,45,30,30
240,130,110,80,80,50,45,20,30
255,130,115,90,75,55,45,20,35
270,130,115,85,75,55,55,20,35
285,130,105,85,75,55,55,25,30
300,130,95,85,80,65,55,25,35
315,120,85,85,80,65,50,30,35
330,120,85,85,75,65,50,30,45
345,130,105,85,70,65,50,15,35
360,135,105,100,70,55,50,20,30
375,130,105,100,75,60,50,25,30
390,130,120,100,85,55,50,25,30
405,135,120,100,85,55,40,25,35
420,135,110,100,90,60,40,30,50
435,130,110,100,85,60,50,20,35
450,130,120,90,75,60,50,25,35
465,130,120,90,80,60,45,45,35
480,130,120,0,80,55,50,30,30
495,135,110,0,75,50,50,30,45
510,140,110,0,75,50,50,30,35
525,140,110,0,75,55,40,20,30
540,140,95,0,75,55,40,20,35
555,140,100,80,75,45,40,20,35
570,130,90,100,65,40,40,20,35
585,120,80,120,65,35,35,20,35
600,110,80,120,60,30,30,15,30
615,100,75,0,45,25,30,20,15
630,100,80,0,45,20,40,15,15
645,80,60,0,40,15,30,15,15
660,60,45,0,30,10,25,15,15
675,0,35,0,30,10,20,25,15
690,0,0,0,0,25,25,25,40
705,0,0,0,0,0,0,0,25
