時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,0,20,10,5,5,0,15
15,150,0,45,40,5,5,0,20
30,190,0,80,135,10,5,0,15
45,180,0,130,120,90,40,0,15
60,180,0,140,120,140,100,5,30
75,175,0,140,130,140,100,15,45
90,160,0,145,140,150,100,20,65
105,160,0,145,135,150,100,20,45
120,160,0,145,135,150,100,30,35
135,160,0,160,140,160,110,45,35
150,160,0,160,140,140,100,35,50
165,160,0,155,135,140,100,40,50
180,150,0,150,130,140,80,35,50
195,150,0,110,130,155,80,45,35
210,160,0,130,130,160,90,45,30
225,160,0,130,120,165,110,45,45
240,160,0,130,125,165,110,30,45
255,160,0,140,135,130,110,40,65
270,160,0,140,135,120,100,35,50
285,160,0,140,130,130,90,40,20
300,170,0,150,135,130,90,40,40
315,170,0,145,135,130,95,50,35
330,170,0,145,135,130,95,35,50
345,170,0,145,125,140,105,50,45
360,160,0,140,130,130,110,50,35
375,160,0,130,135,130,110,40,60
390,150,0,130,135,130,100,45,50
405,150,0,130,130,130,100,45,50
420,155,0,150,130,110,100,35,50
435,160,0,160,130,110,95,35,45
450,160,0,160,130,115,95,45,50
465,160,0,165,130,115,95,40,45
480,160,0,165,125,120,100,30,45
495,155,0,165,120,120,100,45,45
510,150,0,165,120,110,90,30,40
525,150,0,140,120,95,90,40,50
540,150,0,140,110,95,85,30,60
555,135,0,135,100,100,85,50,50
570,135,0,130,95,90,70,50,45
585,120,0,120,90,90,70,50,30
600,115,0,0,70,80,60,50,15
615,0,0,0,75,65,55,20,15
630,0,0,0,75,55,50,25,15
645,0,0,0,80,70,45,25,15
660,0,0,0,0,0,60,25,30
675,0,0,0,0,0,0,25,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
