時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,35,0,10,10,5,5,0,15
15,95,0,40,70,5,5,0,20
30,120,0,100,80,15,10,0,20
45,160,0,120,90,100,50,0,15
60,170,0,130,120,130,80,5,30
75,170,0,140,125,120,100,25,45
90,170,0,140,130,120,130,25,45
105,170,0,140,150,120,130,25,45
120,160,0,130,150,120,115,25,35
135,160,0,120,150,120,100,20,45
150,145,0,120,140,125,90,35,45
165,145,0,145,130,130,85,25,45
180,155,0,145,130,130,85,55,45
195,155,0,140,130,135,85,55,45
210,155,0,135,130,135,95,40,30
225,150,0,140,130,140,100,30,50
240,150,0,140,135,140,100,30,50
255,150,0,135,135,135,100,35,50
270,150,0,135,135,130,100,40,35
285,150,0,135,135,130,95,40,30
300,150,0,130,135,130,110,40,45
315,150,0,140,140,125,110,30,45
330,150,0,140,150,125,100,25,50
345,155,0,145,155,125,100,50,60
360,160,0,150,140,125,100,40,50
375,160,0,150,140,120,120,25,50
390,160,0,150,140,125,120,40,35
405,160,0,145,140,125,110,45,50
420,165,0,155,145,130,110,30,70
435,170,0,155,140,130,100,35,60
450,150,0,160,140,130,95,45,45
465,150,0,155,135,120,90,60,40
480,155,0,150,145,120,95,30,45
495,155,0,150,135,105,95,20,35
510,155,0,145,130,100,95,30,30
525,145,0,145,125,95,90,35,30
540,145,0,135,115,95,90,25,45
555,135,0,140,110,90,90,20,30
570,130,0,140,100,85,90,25,30
585,120,0,130,95,80,85,15,20
600,115,0,125,85,75,70,15,20
615,105,0,0,80,85,50,15,20
630,0,0,0,95,80,50,15,20
645,0,0,0,95,75,50,25,15
660,0,0,0,0,0,50,15,20
675,0,0,0,0,0,0,25,30
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
