時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,0,5,45,0,5,0,15
15,165,0,80,110,0,5,0,20
30,165,0,120,110,0,45,0,15
45,165,0,125,110,0,75,0,30
60,175,0,150,130,0,75,0,50
75,160,0,130,130,0,100,0,55
90,150,0,130,130,0,110,0,60
105,150,0,125,130,0,115,0,45
120,145,0,115,135,0,120,0,35
135,140,0,135,130,0,120,0,30
150,135,0,140,120,0,115,0,45
165,140,0,135,140,0,115,0,50
180,140,0,130,145,0,115,0,60
195,140,0,120,145,0,115,0,50
210,145,0,120,130,0,110,0,45
225,145,0,125,120,0,85,0,50
240,150,0,130,120,0,90,0,50
255,150,0,125,120,0,100,0,50
270,150,0,130,120,0,105,0,50
285,150,0,130,120,0,105,0,50
300,155,0,110,130,0,105,0,50
315,155,0,125,130,0,105,0,50
330,150,0,130,130,0,105,0,50
345,145,0,130,125,0,105,0,55
360,155,0,135,125,0,95,0,45
375,155,0,135,130,0,100,0,50
390,155,0,145,125,0,110,0,50
405,155,0,140,125,0,110,0,50
420,155,0,140,135,0,110,0,60
435,155,0,140,135,0,110,0,65
450,165,0,135,130,0,100,0,65
465,160,0,135,130,0,110,0,65
480,160,0,135,140,0,115,0,50
495,160,0,135,145,0,115,0,45
510,170,0,135,140,0,110,0,60
525,170,0,135,125,0,100,0,50
540,150,0,130,120,0,95,0,60
555,145,0,130,115,0,75,0,50
570,140,0,145,110,0,75,0,50
585,130,0,135,105,0,65,0,45
600,120,0,0,100,0,75,0,30
615,110,0,0,85,0,75,0,25
630,0,0,0,0,0,70,0,45
645,0,0,0,0,0,70,0,35
660,0,0,0,0,0,0,0,35
675,0,0,0,0,0,0,0,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
