時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,20,0,5,5,0,5,0,5
15,80,0,40,30,0,5,0,20
30,145,0,105,80,0,5,0,15
45,140,0,110,100,0,20,0,15
60,160,0,110,100,0,65,0,30
75,155,0,110,95,0,70,0,45
90,145,0,110,95,0,75,0,35
105,140,0,110,95,0,70,0,35
120,125,0,95,95,0,65,0,35
135,110,0,90,90,0,70,0,20
150,110,0,80,80,0,70,0,20
165,105,0,90,85,0,65,0,30
180,110,0,100,90,0,65,0,30
195,115,0,110,95,0,80,0,30
210,115,0,100,95,0,70,0,30
225,125,0,95,95,0,75,0,30
240,125,0,100,100,0,70,0,35
255,110,0,95,100,0,70,0,35
270,110,0,95,105,0,70,0,30
285,110,0,95,105,0,75,0,25
300,105,0,95,95,0,85,0,35
315,115,0,105,100,0,80,0,35
330,120,0,105,95,0,80,0,35
345,120,0,115,95,0,80,0,40
360,120,0,110,95,0,90,0,35
375,115,0,110,95,0,90,0,30
390,115,0,105,95,0,90,0,20
405,110,0,100,95,0,75,0,35
420,110,0,110,95,0,75,0,50
435,110,0,110,95,0,65,0,45
450,0,0,0,0,0,0,0,0
465,110,0,105,115,0,80,0,30
480,110,0,100,105,0,80,0,25
495,105,0,110,100,0,80,0,30
510,105,0,120,100,0,80,0,30
525,105,0,120,90,0,75,0,35
540,110,0,110,90,0,70,0,35
555,110,0,100,85,0,70,0,20
570,100,0,90,75,0,70,0,20
585,95,0,90,60,0,60,0,15
600,85,0,85,50,0,50,0,15
615,75,0,80,45,0,45,0,15
630,70,0,85,50,0,25,0,15
645,60,0,0,50,0,20,0,15
660,0,0,0,60,0,45,0,20
675,0,0,0,0,0,45,0,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,15
