時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,55,5,40,10,5,0,15
15,140,55,50,50,20,15,0,15
30,130,60,60,60,35,20,0,15
45,130,70,60,70,50,35,0,15
60,130,80,60,75,55,40,5,15
75,130,90,60,80,55,45,15,20
90,120,90,65,80,60,45,20,20
105,110,90,80,75,60,45,20,20
120,110,90,80,75,60,50,25,20
135,120,90,80,75,60,50,15,20
150,110,80,70,75,55,45,25,30
165,120,80,60,75,65,45,15,30
180,130,75,60,75,65,50,15,30
195,130,70,60,75,65,50,20,30
210,130,70,70,75,65,50,25,35
225,125,75,70,85,65,50,15,35
240,125,75,70,90,65,50,30,35
255,120,75,70,90,65,55,20,35
270,135,75,60,85,65,55,20,30
285,140,90,60,85,80,55,25,30
300,150,100,60,85,80,55,25,30
315,150,100,75,85,75,55,30,30
330,130,85,80,80,75,60,15,35
345,135,100,80,80,75,60,15,35
360,135,90,70,90,75,55,20,30
375,130,80,70,90,55,55,25,30
390,130,75,60,90,65,50,25,30
405,130,80,65,85,65,55,15,35
420,140,85,70,85,65,55,15,30
435,150,80,70,85,65,55,20,30
450,165,80,75,85,70,50,20,35
465,180,80,75,90,65,50,45,35
480,180,90,80,90,60,50,25,35
495,170,80,80,90,60,50,30,35
510,0,0,0,0,0,0,0,0
525,180,95,80,100,55,40,15,35
540,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
