時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,65,90,40,0,5,0,15
15,150,80,160,60,0,5,0,20
30,150,80,150,90,0,25,0,15
45,150,100,150,100,0,45,0,15
60,140,100,140,100,0,50,5,15
75,160,90,140,90,0,50,15,20
90,180,90,140,80,0,55,20,20
105,160,100,140,70,0,60,25,20
120,160,95,130,100,0,60,15,20
135,165,90,130,105,0,60,15,30
150,165,80,130,105,0,55,15,30
165,140,80,120,105,0,55,15,30
180,130,80,90,105,0,55,20,30
195,130,80,90,105,0,50,20,20
210,130,100,100,105,0,50,25,20
225,130,100,130,105,0,60,25,30
240,140,90,140,105,0,60,15,30
255,140,100,130,100,0,60,15,20
270,135,130,130,85,0,60,20,30
285,135,120,130,90,0,65,20,30
300,130,110,120,95,0,65,25,15
315,135,90,120,90,0,60,15,30
330,140,85,110,110,0,65,15,30
345,145,95,110,115,0,65,15,35
360,150,100,125,130,0,65,20,20
375,140,90,120,110,0,70,25,20
390,150,95,130,90,0,70,15,30
405,150,95,130,90,0,65,15,30
420,150,95,135,95,0,60,15,40
435,150,95,145,115,0,55,20,35
450,150,95,135,115,0,55,20,35
465,150,95,135,115,0,60,40,35
480,145,95,135,100,0,60,25,20
495,145,95,130,80,0,55,30,20
510,135,100,140,80,0,60,15,20
525,130,95,140,90,0,60,20,30
540,120,95,140,90,0,55,20,30
555,120,85,125,85,0,50,25,30
570,120,70,125,80,0,50,15,15
585,120,60,125,70,0,50,15,20
600,110,55,140,70,0,30,15,15
615,110,50,0,60,0,30,15,20
630,0,50,0,50,0,35,20,15
645,0,40,0,50,0,35,20,25
660,0,40,0,45,0,35,25,0
675,0,40,0,0,0,25,25,0
690,0,0,0,0,0,0,20,0
705,0,0,0,0,0,0,0,0
