時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,50,120,40,20,5,0,15
15,135,70,120,60,25,15,0,20
30,130,80,90,65,50,30,0,15
45,130,90,110,70,55,40,0,20
60,120,80,110,70,60,45,5,20
75,120,75,80,70,60,50,25,20
90,120,75,65,65,55,55,20,20
105,100,80,65,65,55,50,25,20
120,95,75,80,65,55,45,25,20
135,90,70,80,65,55,40,15,20
150,95,65,85,65,60,40,15,15
165,105,60,90,65,55,40,15,15
180,110,60,80,80,50,45,20,15
195,110,75,70,70,50,45,20,15
210,100,75,80,70,55,50,25,20
225,105,75,90,75,55,50,15,20
240,110,80,90,70,50,45,15,20
255,110,70,100,70,55,45,20,20
270,120,70,90,70,65,45,20,20
285,120,70,90,70,65,45,25,20
300,120,70,90,70,65,45,15,15
315,120,70,80,65,60,50,15,30
330,120,80,80,70,55,50,15,30
345,110,80,90,70,55,40,15,30
360,110,80,100,80,55,40,20,15
375,105,80,95,75,50,45,20,20
390,115,80,80,70,50,40,25,20
405,120,80,90,70,50,45,15,20
420,110,80,100,65,55,45,15,25
435,115,70,100,65,50,45,15,35
450,110,80,100,70,50,40,20,30
465,110,70,95,65,50,40,40,15
480,115,60,95,70,45,40,25,15
495,120,65,95,65,45,35,15,20
510,115,70,105,60,50,40,15,20
525,115,80,100,60,45,40,15,15
540,115,80,100,55,45,40,20,20
555,130,70,100,55,40,40,25,20
570,130,70,105,55,40,35,25,20
585,120,60,100,55,25,30,15,15
600,100,55,100,45,30,30,15,15
615,90,45,95,40,30,25,15,20
630,90,40,90,35,20,25,25,20
645,80,40,85,30,15,20,25,15
660,0,35,0,30,5,15,15,0
675,0,45,0,40,5,10,15,0
690,0,0,0,0,0,30,20,0
705,0,0,0,0,0,0,0,0
