時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,100,5,40,5,5,0,15
15,130,110,95,50,20,10,0,20
30,130,105,95,65,50,25,0,15
45,130,95,85,75,55,40,0,20
60,130,100,65,75,55,45,15,20
75,120,100,80,70,50,45,15,20
90,100,95,75,65,50,45,20,35
105,100,85,65,65,45,45,25,30
120,90,80,60,55,50,45,25,30
135,90,80,60,50,40,40,15,30
150,110,75,55,55,40,40,15,15
165,120,70,55,55,40,40,15,20
180,120,70,60,55,45,35,20,20
195,120,70,65,55,45,35,25,20
210,100,70,90,55,50,40,25,20
225,95,70,75,50,50,40,20,20
240,95,75,65,50,50,40,20,20
255,100,80,65,55,50,35,15,20
270,100,85,65,50,50,35,25,20
285,95,85,65,45,50,35,25,15
300,100,80,60,55,40,45,20,30
315,100,80,65,50,40,40,25,30
330,105,80,65,50,60,40,15,35
345,105,80,65,50,60,35,15,35
360,110,75,65,50,50,40,20,20
375,105,75,60,45,45,45,25,30
390,110,75,55,45,45,40,25,20
405,115,75,70,55,45,40,25,30
420,115,70,55,45,45,35,15,30
435,105,80,55,40,45,35,15,35
450,105,80,70,50,45,40,20,30
465,105,80,70,50,45,35,40,35
480,105,85,60,45,40,35,25,20
495,105,80,60,40,40,35,25,35
510,100,75,60,40,35,35,15,20
525,100,75,65,40,30,35,20,30
540,110,80,70,45,30,25,20,30
555,100,80,70,45,30,30,25,30
570,90,75,65,45,30,25,25,20
585,80,60,65,45,25,20,20,20
600,80,55,65,35,20,15,15,20
615,80,55,55,30,15,15,20,20
630,70,55,50,20,5,15,20,20
645,65,45,40,15,5,15,25,15
660,55,25,50,15,5,10,20,15
675,50,0,0,20,5,5,20,20
690,0,0,0,35,10,10,20,15
705,0,0,0,30,15,5,0,25
