時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,0,10,15,0,5,0,15
15,90,0,45,30,0,5,0,15
30,135,0,85,90,0,5,0,15
45,160,0,105,105,0,30,0,15
60,180,0,105,100,0,55,0,20
75,170,0,95,95,0,70,0,25
90,175,0,95,95,0,75,0,35
105,130,0,95,95,0,75,0,35
120,125,0,95,95,0,75,0,35
135,115,0,90,105,0,65,0,20
150,115,0,85,115,0,65,0,20
165,110,0,90,115,0,65,0,30
180,120,0,95,100,0,65,0,45
195,115,0,95,105,0,65,0,45
210,110,0,95,100,0,60,0,30
225,115,0,85,110,0,65,0,35
240,115,0,100,110,0,65,0,35
255,110,0,100,105,0,75,0,20
270,110,0,90,100,0,80,0,30
285,115,0,85,100,0,85,0,30
300,115,0,85,110,0,80,0,30
315,110,0,95,100,0,75,0,30
330,120,0,100,90,0,75,0,30
345,115,0,105,95,0,80,0,35
360,115,0,100,100,0,80,0,35
375,115,0,95,100,0,85,0,35
390,110,0,95,105,0,80,0,35
405,110,0,100,105,0,75,0,20
420,105,0,100,105,0,70,0,35
435,110,0,105,100,0,75,0,35
450,105,0,100,95,0,70,0,35
465,105,0,100,90,0,75,0,30
480,105,0,105,90,0,75,0,30
495,110,0,105,90,0,75,0,30
510,110,0,100,90,0,70,0,20
525,100,0,100,95,0,70,0,20
540,105,0,105,90,0,60,0,35
555,110,0,100,85,0,55,0,30
570,90,0,95,75,0,55,0,15
585,80,0,90,60,0,55,0,20
600,85,0,80,55,0,50,0,15
615,80,0,75,45,0,25,0,15
630,70,0,75,45,0,15,0,15
645,60,0,75,45,0,25,0,15
660,0,0,0,60,0,40,0,20
675,0,0,0,0,0,45,0,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
