時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,0,30,70,5,5,0,5
15,140,0,80,90,25,5,0,15
30,140,0,110,90,80,50,0,15
45,190,0,110,100,120,70,0,30
60,190,0,120,105,120,140,15,45
75,180,0,120,105,120,150,20,50
90,170,0,110,115,100,150,35,45
105,165,0,110,130,100,120,30,45
120,160,0,110,150,100,90,40,60
135,140,0,110,130,100,90,35,45
150,120,0,110,130,100,95,35,45
165,120,0,110,130,100,95,40,60
180,125,0,110,130,105,90,35,50
195,145,0,120,130,120,90,40,30
210,150,0,120,120,120,90,40,45
225,155,0,120,120,120,90,30,50
240,155,0,115,120,120,100,30,35
255,130,0,115,120,120,110,40,35
270,130,0,130,110,120,110,40,20
285,125,0,135,110,120,110,25,50
300,140,0,130,115,120,100,25,60
315,140,0,130,125,120,95,35,60
330,150,0,135,130,120,90,50,55
345,150,0,135,130,110,90,35,45
360,150,0,125,125,110,100,40,35
375,145,0,120,115,105,110,40,50
390,150,0,120,120,105,110,45,50
405,150,0,125,120,110,110,30,35
420,150,0,135,130,110,110,35,50
435,150,0,140,120,110,110,35,55
450,145,0,135,100,110,95,35,60
465,140,0,135,105,110,95,40,55
480,140,0,135,110,100,90,30,45
495,145,0,140,110,95,85,35,30
510,145,0,135,115,85,85,35,45
525,140,0,140,110,85,85,35,35
540,135,0,135,105,85,85,30,35
555,130,0,125,95,90,70,35,35
570,125,0,125,95,105,70,30,35
585,115,0,120,90,100,70,15,35
600,110,0,130,80,95,70,25,30
615,0,0,0,80,95,70,20,30
630,0,0,0,95,85,70,25,35
645,0,0,0,0,0,80,25,35
660,0,0,0,0,0,0,25,25
675,0,0,0,0,0,0,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
