時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,115,80,60,40,5,0,0,15
30,120,90,70,60,5,0,0,15
45,120,90,90,60,20,0,0,20
60,120,80,85,55,40,0,0,20
75,110,80,85,50,45,0,20,20
90,110,80,85,50,40,0,20,20
105,105,80,85,50,30,0,25,30
120,100,75,50,60,25,0,25,15
135,95,70,50,60,40,0,15,35
150,95,60,45,55,40,0,15,20
165,95,60,45,50,35,0,15,20
180,95,60,50,45,30,0,20,15
195,115,75,60,45,25,0,25,30
210,120,80,60,50,25,0,20,30
225,110,75,60,50,35,0,25,30
240,110,65,60,55,40,0,25,30
255,110,60,60,50,40,0,25,20
270,105,85,50,45,40,0,20,20
285,95,75,55,55,35,0,25,20
300,0,65,55,55,35,0,25,20
315,0,65,60,55,30,0,15,30
330,110,90,60,45,35,0,20,30
345,110,85,55,45,35,0,15,30
360,110,80,55,45,35,0,20,30
375,120,80,60,50,35,0,25,20
390,105,65,55,55,35,0,25,20
405,105,65,45,55,35,0,25,20
420,100,65,45,45,30,0,15,30
435,100,65,50,40,25,0,15,15
450,110,65,50,45,30,0,20,15
465,110,70,60,45,30,0,20,20
480,105,70,55,40,30,0,25,20
495,105,70,50,40,25,0,15,20
510,105,70,40,45,20,0,15,20
525,105,70,35,45,30,0,25,20
540,105,70,50,45,30,0,15,25
555,100,65,45,40,25,0,20,20
570,95,65,45,40,20,0,20,35
585,80,65,50,35,20,0,15,20
600,70,60,40,0,15,0,15,20
615,75,55,30,0,15,0,15,15
630,75,45,35,0,5,0,20,20
645,75,45,35,0,5,0,25,20
660,60,45,40,0,5,0,15,20
675,0,45,50,0,5,0,15,20
690,0,0,0,15,10,0,15,20
705,0,0,0,0,10,0,0,20
