時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,40,5,70,20,10,0,5
15,0,80,55,75,25,35,0,15
30,0,75,60,70,55,40,0,15
45,0,80,50,75,65,50,0,15
60,0,80,45,80,60,55,5,35
75,30,75,45,80,45,50,20,35
90,100,60,45,65,40,45,20,35
105,80,60,45,60,50,45,20,20
120,80,50,40,60,50,45,20,20
135,80,50,40,60,55,45,20,15
150,80,55,30,60,55,45,20,20
165,80,65,20,60,50,45,15,10
180,70,60,35,70,50,45,15,10
195,75,60,55,70,50,45,15,15
210,75,55,55,55,40,45,20,10
225,70,55,50,50,45,50,15,15
240,70,55,45,60,45,50,20,15
255,80,50,35,60,55,55,25,15
270,80,50,35,65,45,55,25,15
285,80,55,50,65,45,55,25,20
300,80,55,45,60,45,50,20,20
315,85,60,45,55,45,50,25,20
330,95,55,45,60,45,50,15,20
345,95,55,50,55,55,50,15,20
360,80,65,55,55,65,50,20,20
375,80,65,45,60,70,50,20,15
390,85,65,50,60,70,50,20,15
405,90,60,45,60,65,55,20,15
420,90,60,50,60,60,50,20,15
435,85,55,35,60,60,45,20,15
450,85,55,45,65,45,45,20,15
465,85,60,45,70,45,45,20,15
480,80,60,40,65,50,55,15,15
495,80,45,45,65,40,50,20,15
510,95,55,50,55,40,45,25,20
525,95,60,35,55,40,45,25,15
540,85,55,35,55,40,45,25,15
555,60,55,40,60,40,45,15,20
570,60,45,40,55,35,45,15,15
585,80,45,40,45,35,45,15,15
600,75,45,30,30,25,25,15,10
615,60,35,30,30,30,25,20,10
630,55,30,15,25,15,25,25,10
645,55,25,15,25,5,20,15,15
660,0,35,30,30,5,5,15,10
675,0,45,40,40,10,15,15,15
690,0,0,0,35,15,25,0,15
705,0,0,0,0,10,0,0,20
