時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,135,120,45,75,10,25,0,5
15,140,125,75,80,25,40,0,15
30,125,75,75,85,60,50,0,15
45,120,75,70,75,75,50,0,35
60,100,60,55,70,60,55,5,30
75,80,55,50,65,50,45,15,35
90,70,50,50,50,50,35,20,20
105,70,40,40,50,45,35,20,20
120,75,50,35,55,35,40,20,30
135,75,45,30,50,35,40,25,20
150,75,50,35,45,40,40,25,20
165,80,55,40,45,40,30,15,20
180,80,60,35,35,35,30,15,20
195,80,60,35,40,30,30,15,20
210,80,50,35,40,35,35,15,20
225,75,50,35,45,35,40,20,25
240,65,50,40,45,40,35,20,15
255,60,55,35,40,35,35,25,15
270,90,55,35,40,30,35,25,25
285,80,50,30,35,35,40,15,20
300,75,50,30,45,40,40,25,15
315,65,50,30,45,50,40,15,15
330,80,65,30,40,40,30,15,15
345,90,70,30,35,40,40,25,20
360,90,75,35,40,35,40,20,20
375,90,65,40,45,35,30,25,20
390,90,0,0,0,45,0,0,20
405,85,0,0,0,0,0,0,0
420,95,0,0,0,0,0,0,0
435,115,0,0,0,0,0,0,0
450,120,0,0,0,0,0,0,30
465,160,0,0,0,0,0,0,30
480,160,60,0,0,0,0,0,45
495,0,70,0,0,0,0,0,30
510,80,60,30,0,10,0,0,30
525,80,90,30,0,45,0,0,15
540,70,85,55,40,80,0,25,15
555,65,65,60,40,80,0,15,15
570,65,55,60,30,30,5,20,20
585,40,55,45,40,30,10,15,20
600,70,30,45,55,30,10,25,20
615,65,30,20,30,40,5,25,20
630,65,35,30,30,40,5,25,20
645,55,55,30,30,35,5,25,15
660,45,50,30,30,25,5,15,20
675,45,40,30,30,25,5,20,15
690,45,40,35,30,10,5,0,20
705,0,30,35,20,5,5,0,20
