時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,70,55,65,5,10,0,5
15,120,75,70,70,30,15,0,15
30,100,80,70,75,75,50,0,20
45,95,85,65,70,75,60,0,20
60,120,90,60,85,60,55,15,20
75,90,95,50,85,60,55,15,20
90,90,90,50,95,55,50,15,20
105,75,75,60,70,50,50,20,20
120,75,60,65,60,50,45,20,30
135,65,60,60,65,40,50,25,15
150,80,55,50,70,40,55,25,15
165,80,50,45,65,40,55,15,15
180,75,50,45,75,55,45,15,15
195,65,60,55,75,60,30,15,15
210,70,65,50,75,50,40,20,15
225,70,60,55,65,40,45,20,15
240,75,50,55,60,45,45,20,15
255,55,45,50,65,50,45,25,20
270,75,50,45,80,65,45,25,20
285,75,50,45,75,60,50,15,20
300,80,60,50,60,60,50,15,20
315,80,55,50,65,0,50,25,20
330,85,70,55,70,0,60,20,20
345,85,65,55,75,0,65,20,15
360,85,60,65,75,0,75,25,20
375,90,60,70,80,0,75,25,25
390,90,60,70,80,0,75,25,15
405,85,65,70,80,0,75,25,20
420,85,65,70,80,0,75,25,15
435,65,65,65,80,15,75,15,15
450,85,65,65,80,85,60,20,20
465,80,60,60,80,85,55,20,15
480,80,60,60,75,75,50,20,15
495,75,65,60,70,75,50,20,20
510,85,60,65,65,80,50,25,15
525,75,55,60,60,85,55,25,20
540,80,55,60,65,85,55,25,20
555,80,55,60,65,70,45,25,15
570,75,60,55,60,75,45,10,15
585,55,60,55,50,75,30,20,20
600,60,50,45,45,75,35,15,15
615,55,45,40,35,70,35,20,15
630,50,30,40,40,30,30,20,20
645,45,20,40,40,10,20,20,15
660,0,25,30,40,15,10,15,20
675,0,50,55,45,40,15,15,20
690,0,0,0,0,0,35,0,20
705,0,0,0,0,0,35,0,15
