時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,70,5,70,25,5,0,5
15,95,80,70,80,35,25,0,20
30,80,80,80,70,75,50,0,20
45,85,90,70,60,80,55,0,20
60,90,95,60,60,50,55,5,20
75,100,90,50,75,45,55,15,20
90,100,60,50,75,45,45,15,25
105,90,55,45,70,50,40,20,25
120,80,50,50,70,50,35,25,15
135,80,50,50,70,50,35,25,15
150,80,60,45,55,50,45,25,15
165,80,50,45,55,50,45,20,15
180,80,45,45,45,50,45,20,10
195,80,50,50,45,45,45,15,15
210,70,60,50,55,45,45,15,15
225,70,65,45,75,45,45,20,20
240,75,60,45,70,50,45,20,20
255,75,55,50,65,50,50,20,20
270,75,50,50,60,50,50,25,20
285,75,50,50,60,50,45,15,20
300,80,55,50,0,60,45,15,20
315,85,55,50,0,70,45,20,20
330,85,55,55,0,70,55,20,20
345,85,55,60,0,70,55,20,20
360,80,60,65,0,70,65,20,20
375,80,60,65,30,70,50,20,20
390,80,60,65,70,70,45,20,20
405,75,55,60,70,65,40,15,20
420,75,55,55,65,55,45,15,20
435,75,50,55,65,50,45,15,20
450,75,50,55,75,40,50,20,20
465,70,50,55,75,45,50,20,10
480,65,55,50,75,55,50,20,10
495,70,55,40,70,65,40,20,15
510,75,55,40,65,65,40,20,10
525,75,55,45,60,55,45,20,15
540,80,55,50,55,45,40,25,15
555,75,50,50,55,35,45,25,20
570,75,55,55,55,30,45,15,15
585,70,50,55,55,45,40,15,15
600,65,45,45,50,50,40,20,15
615,55,40,40,30,45,20,20,15
630,45,35,35,35,15,20,20,15
645,40,30,35,30,5,15,20,15
660,45,25,30,35,15,15,20,15
675,0,45,45,45,25,25,20,15
690,0,45,45,35,30,15,0,15
705,0,30,0,0,15,15,0,0
