時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,70,35,35,5,15,0,20
30,100,70,40,55,5,20,0,15
45,100,75,55,55,20,25,0,20
60,100,80,55,60,30,25,0,20
75,90,65,45,65,0,40,15,20
90,80,60,45,70,0,50,25,20
105,80,55,50,65,0,40,25,15
120,80,60,50,55,0,40,15,15
135,85,50,50,55,0,40,15,15
150,80,50,50,50,5,30,15,15
165,80,50,50,55,10,30,15,15
180,85,50,55,45,35,25,20,20
195,85,50,55,40,35,25,25,20
210,75,45,55,40,35,30,25,20
225,70,65,35,50,35,30,15,20
240,80,65,35,55,35,25,15,15
255,70,50,35,50,35,25,15,15
270,65,45,50,35,40,25,20,15
285,80,50,50,50,40,30,15,20
300,80,55,60,45,40,30,20,20
315,90,55,50,45,40,35,20,20
330,80,55,45,50,45,35,25,20
345,80,70,45,55,45,30,25,15
360,80,65,45,55,40,25,25,20
375,70,55,45,50,35,25,25,25
390,60,55,45,35,35,30,25,30
405,70,55,40,40,40,30,15,30
420,85,60,50,45,45,25,15,15
435,75,65,45,45,30,15,15,15
450,70,70,45,50,40,15,20,20
465,70,60,45,45,30,15,25,20
480,65,55,45,40,30,15,25,20
495,65,50,40,35,30,15,15,15
510,65,55,40,35,25,10,15,15
525,70,60,40,40,20,15,20,15
540,65,50,30,40,20,10,20,15
555,65,50,30,40,20,15,25,20
570,65,45,30,50,15,15,25,15
585,80,45,35,40,15,10,15,15
600,70,45,30,35,20,10,15,20
615,55,40,30,20,20,5,25,15
630,45,35,30,20,5,5,25,20
645,60,50,40,35,5,5,25,20
660,55,50,40,25,5,5,25,20
675,50,45,35,15,5,5,25,20
690,40,35,30,15,5,5,15,20
705,0,0,20,10,5,5,0,15
