時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,195,70,60,55,10,10,0,15
30,205,80,60,50,25,15,0,20
45,80,90,55,45,40,25,0,20
60,80,90,55,55,40,35,0,20
75,90,85,55,55,40,35,15,25
90,85,85,55,60,35,35,20,15
105,105,65,60,60,40,30,20,15
120,105,50,50,65,40,30,15,15
135,90,50,40,65,40,30,15,15
150,70,55,40,55,40,30,15,15
165,75,50,50,50,40,30,15,20
180,100,65,50,45,40,30,20,20
195,90,65,45,50,35,35,25,20
210,95,65,55,55,35,30,15,20
225,95,60,50,55,35,30,15,20
240,100,60,50,50,40,30,15,20
255,100,60,40,50,40,35,15,15
270,90,65,40,55,40,35,15,20
285,90,70,50,45,40,30,15,20
300,100,70,60,40,40,35,25,30
315,100,70,60,50,35,35,15,20
330,95,60,60,60,35,35,15,20
345,95,60,50,65,40,35,20,20
360,105,65,55,55,40,40,20,20
375,95,65,55,45,40,35,25,30
390,95,60,50,50,30,35,25,15
405,105,60,50,60,35,35,15,25
420,110,65,55,60,35,35,15,15
435,115,60,50,50,40,35,20,15
450,105,60,50,50,40,35,25,15
465,95,60,50,50,35,30,15,20
480,100,65,50,45,30,30,15,20
495,105,65,50,40,30,30,15,20
510,110,75,50,55,25,30,15,25
525,100,70,50,50,35,30,15,15
540,100,65,50,45,35,30,15,15
555,100,50,45,40,35,25,25,15
570,95,50,45,40,25,25,25,15
585,95,55,55,50,25,25,20,20
600,90,50,45,40,20,20,15,20
615,85,40,40,40,20,20,20,20
630,70,35,35,25,10,15,20,20
645,70,30,35,15,5,5,20,20
660,60,35,35,25,5,5,25,20
675,0,45,45,35,5,5,15,20
690,0,0,0,45,5,15,20,20
705,0,0,0,0,5,15,0,20
