時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,110,50,50,5,5,0,20
30,160,105,45,50,35,15,0,15
45,160,105,70,65,40,35,0,15
60,150,105,60,70,40,40,0,20
75,115,95,60,70,45,40,15,20
90,95,80,55,65,45,35,15,20
105,105,75,55,65,45,35,25,35
120,115,85,50,65,45,35,25,30
135,115,75,50,70,45,40,15,15
150,110,65,70,60,45,40,15,25
165,110,60,55,60,45,40,15,35
180,90,60,50,60,40,35,20,20
195,90,80,50,60,40,30,25,20
210,90,80,60,65,50,30,25,20
225,100,80,60,70,45,35,15,30
240,110,75,70,65,45,35,15,40
255,100,65,70,60,40,35,15,35
270,100,80,70,65,40,35,20,20
285,110,85,70,65,40,40,25,35
300,100,85,70,0,40,40,25,30
315,100,85,65,0,45,40,25,35
330,95,85,50,0,45,45,25,35
345,100,80,60,0,45,45,25,35
360,100,85,65,0,45,35,20,35
375,100,85,65,60,55,45,25,40
390,100,75,60,65,55,45,30,20
405,95,70,60,60,50,45,30,20
420,115,75,60,60,50,40,20,35
435,115,80,60,65,40,35,35,35
450,120,90,70,75,45,30,20,30
465,120,80,55,80,45,35,25,15
480,120,80,60,85,40,35,25,35
495,120,80,60,70,40,35,20,35
510,110,95,60,70,35,35,20,20
525,115,75,60,70,35,35,20,20
540,115,75,110,70,40,35,20,20
555,115,70,90,65,35,30,25,20
570,115,70,0,65,25,35,25,20
585,110,75,5,65,25,30,25,15
600,95,65,35,65,30,30,25,15
615,80,55,40,55,30,25,25,20
630,80,40,45,50,10,20,20,15
645,75,40,45,40,5,15,25,20
660,70,40,45,35,5,5,25,20
675,0,45,45,40,5,5,15,20
690,0,0,0,0,10,5,20,20
705,0,0,0,0,10,15,0,20
