時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,65,50,55,5,5,0,5
15,110,65,40,50,5,10,0,20
30,110,60,40,50,15,20,0,15
45,85,45,35,45,35,30,0,15
60,70,35,35,40,55,35,5,15
75,65,45,35,40,40,40,15,20
90,65,45,35,40,30,30,15,20
105,65,45,35,40,30,30,20,20
120,60,40,35,45,35,25,20,20
135,60,30,35,45,30,25,25,10
150,55,30,30,40,35,40,25,20
165,55,35,30,35,35,30,25,20
180,55,35,20,35,25,40,15,15
195,60,45,20,40,20,40,15,10
210,55,45,20,35,25,40,15,10
225,55,35,30,30,25,30,20,10
240,50,35,30,30,25,40,20,10
255,50,35,30,30,35,40,25,10
270,45,35,25,30,35,30,25,20
285,45,30,25,30,25,25,15,10
300,45,35,25,30,25,40,15,10
315,45,40,30,40,30,40,15,10
330,55,40,30,45,25,35,20,10
345,55,40,30,30,25,40,20,15
360,55,45,30,30,0,30,20,15
375,55,40,30,30,0,35,25,15
390,50,40,30,30,0,40,20,10
405,50,40,35,35,0,45,25,15
420,50,40,35,35,0,45,15,15
435,40,40,35,35,0,40,20,15
450,45,40,35,40,0,35,15,15
465,50,45,30,35,0,30,15,15
480,50,50,35,30,5,30,20,15
495,50,50,35,30,20,25,15,20
510,55,50,35,30,40,20,15,20
525,55,40,30,30,40,20,15,20
540,50,35,30,25,30,30,15,20
555,45,35,30,25,30,25,20,20
570,45,40,25,30,30,20,20,20
585,40,40,25,20,30,20,20,20
600,45,25,15,15,30,20,15,20
615,35,20,15,15,25,15,20,20
630,35,20,15,10,10,5,20,20
645,20,15,15,10,5,5,25,20
660,30,25,15,10,5,5,25,20
675,45,40,25,15,5,5,15,20
690,45,35,25,25,5,5,0,20
705,0,25,0,15,5,5,0,25
