時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,85,90,5,50,5,5,0,5
15,105,80,60,60,10,5,0,15
30,90,80,65,60,55,35,0,15
45,90,50,65,65,60,45,0,20
60,85,50,60,60,60,50,5,20
75,80,50,50,45,55,55,15,20
90,85,45,35,45,50,45,20,20
105,80,45,35,40,30,45,20,20
120,75,45,30,50,30,50,25,15
135,70,50,30,45,35,45,25,10
150,70,40,30,40,35,30,15,20
165,70,40,30,35,35,25,15,15
180,60,45,35,40,35,30,25,10
195,70,45,35,40,30,35,15,10
210,70,45,30,40,30,35,15,10
225,60,45,30,40,35,35,20,10
240,60,45,30,35,35,35,25,15
255,50,45,15,30,50,35,20,15
270,50,45,25,35,45,35,25,10
285,60,45,30,35,35,35,15,10
300,65,40,30,40,30,35,15,10
315,65,45,25,40,25,35,15,15
330,70,60,30,40,40,35,20,15
345,75,60,35,40,50,35,15,10
360,80,55,40,40,50,30,15,15
375,80,55,35,35,50,30,20,15
390,80,65,45,35,50,20,20,20
405,70,60,40,45,35,10,20,15
420,70,60,40,45,35,25,20,15
435,75,55,40,45,30,20,20,15
450,65,55,30,40,35,30,20,15
465,65,55,30,30,40,40,20,15
480,65,50,40,30,50,35,15,15
495,65,55,35,30,45,30,20,20
510,70,55,35,40,40,25,20,20
525,75,55,35,50,40,20,25,20
540,65,45,30,40,35,15,25,20
555,60,45,25,30,30,15,20,20
570,55,50,30,25,20,25,25,20
585,50,45,30,25,20,25,25,20
600,40,35,30,25,25,15,25,20
615,40,30,20,20,15,15,20,20
630,40,30,15,15,10,10,25,20
645,30,20,15,15,5,5,25,20
660,45,30,20,25,5,5,15,15
675,45,40,30,25,5,5,15,15
690,45,35,35,15,5,10,0,15
705,0,0,0,15,5,10,0,15
