時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,140,70,80,25,0,0,15
30,190,150,80,70,45,0,0,20
45,190,150,160,65,55,0,0,20
60,170,150,160,90,55,0,0,35
75,170,160,160,90,60,0,15,35
90,140,140,90,90,65,0,25,35
105,140,130,70,100,60,0,20,30
120,140,130,65,100,60,0,25,30
135,130,120,60,80,60,0,15,30
150,130,100,70,80,60,0,15,30
165,130,80,80,70,60,0,15,35
180,125,100,70,65,55,0,20,20
195,120,120,75,65,50,0,25,30
210,120,120,75,75,55,0,25,25
225,130,110,75,90,55,0,30,35
240,150,90,75,90,50,0,15,35
255,170,75,100,60,55,0,30,35
270,165,95,95,65,55,0,35,35
285,165,105,95,85,55,0,20,40
300,140,115,70,85,55,0,25,40
315,125,120,70,85,55,0,35,40
330,125,120,75,85,55,0,35,35
345,120,110,75,75,55,0,30,50
360,140,110,75,75,55,0,15,40
375,140,105,75,75,50,0,20,40
390,150,105,75,75,55,0,20,35
405,150,105,75,75,55,0,30,40
420,155,110,65,80,55,0,30,40
435,155,110,65,80,60,0,15,35
450,155,110,70,75,55,0,20,50
465,155,105,75,75,55,0,20,35
480,140,105,90,70,55,0,30,35
495,140,100,85,70,50,0,30,35
510,140,100,85,70,45,0,30,40
525,140,105,75,70,40,0,20,40
540,135,105,75,65,40,0,20,20
555,135,95,75,65,40,0,25,40
570,115,95,75,65,35,0,15,35
585,110,100,65,65,40,0,15,35
600,110,95,60,55,30,0,15,15
615,105,95,60,50,25,0,20,15
630,90,70,50,35,20,0,20,20
645,90,55,40,35,10,0,20,20
660,0,0,0,40,5,0,15,15
675,0,0,0,60,15,0,15,20
690,0,0,0,0,0,0,20,20
705,0,0,0,0,0,0,0,20
