時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,80,65,70,0,15,0,5
15,100,90,70,70,0,25,0,20
30,100,85,75,70,20,45,0,30
45,110,85,80,70,80,35,0,35
60,115,80,60,65,75,50,5,35
75,115,60,55,65,70,50,20,35
90,80,55,45,65,45,55,20,30
105,65,55,45,65,45,55,15,20
120,75,55,40,70,45,50,20,20
135,85,55,40,75,45,40,20,20
150,85,50,40,55,50,40,25,25
165,70,55,50,0,50,40,25,15
180,70,55,50,0,50,40,25,20
195,70,60,55,0,45,45,20,20
210,70,60,45,0,45,45,20,15
225,70,60,40,0,50,45,15,15
240,70,60,50,0,55,55,20,20
255,70,60,50,0,60,60,25,20
270,65,50,50,70,60,55,20,15
285,75,50,45,70,55,55,25,20
300,75,50,40,60,55,55,15,20
315,70,50,40,60,55,55,15,15
330,70,50,50,70,65,35,15,20
345,70,50,45,75,60,40,20,15
360,80,60,50,65,60,40,20,15
375,85,60,50,65,55,40,25,10
390,80,65,40,70,60,55,20,10
405,70,60,40,75,55,55,25,15
420,65,60,45,70,55,50,15,15
435,65,60,45,70,50,45,15,15
450,75,50,45,70,50,40,15,15
465,80,55,45,70,40,45,15,15
480,80,55,45,65,50,40,25,15
495,80,65,45,55,45,35,25,15
510,75,70,45,55,50,35,30,15
525,70,60,45,55,50,45,25,20
540,65,50,45,55,45,45,25,20
555,65,45,45,55,45,35,25,20
570,65,60,40,45,0,35,15,20
585,60,55,30,45,0,45,15,20
600,60,40,30,40,0,55,20,15
615,50,35,30,35,0,55,20,15
630,35,30,30,35,0,30,20,10
645,40,30,25,30,0,20,25,15
660,40,20,25,30,0,15,15,15
675,0,50,35,30,0,15,15,20
690,0,45,40,30,0,20,0,15
705,0,30,0,30,0,15,0,25
