時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,150,140,55,50,20,10,0,20
30,160,140,60,60,40,20,0,20
45,160,140,60,80,55,35,0,20
60,150,130,70,70,60,40,0,20
75,150,120,70,70,60,45,15,35
90,135,90,75,70,60,40,20,30
105,135,100,75,70,60,45,25,30
120,140,120,75,80,65,45,25,30
135,140,110,75,80,65,50,30,30
150,130,110,80,80,60,45,30,40
165,120,105,70,80,60,45,30,40
180,125,105,65,80,60,45,25,20
195,135,90,65,100,60,45,25,35
210,140,100,70,100,55,40,15,35
225,125,100,60,85,60,45,35,35
240,115,110,60,75,60,45,35,35
255,130,130,65,80,60,45,35,35
270,140,130,70,80,60,40,35,40
285,145,125,70,80,55,35,20,20
300,135,115,80,90,55,40,20,40
315,125,115,75,80,55,40,40,45
330,125,115,70,75,55,40,35,35
345,125,100,70,80,55,40,20,35
360,130,100,70,85,55,45,40,35
375,0,0,0,0,0,0,0,0
390,135,110,70,95,55,40,25,40
405,135,105,70,95,55,40,30,40
420,135,90,70,80,55,40,30,40
435,150,90,70,80,55,40,35,40
450,155,100,75,85,55,40,25,45
465,150,110,80,90,55,40,40,35
480,150,120,80,85,55,40,30,50
495,150,130,80,85,50,35,30,40
510,150,140,80,85,50,40,30,40
525,150,140,80,85,50,45,35,35
540,150,140,90,80,50,50,20,35
555,150,130,80,75,50,45,25,35
570,130,110,80,70,45,40,30,35
585,130,100,70,65,35,35,30,20
600,110,80,60,65,30,30,15,20
615,110,70,55,50,30,25,20,20
630,0,65,55,45,20,25,20,15
645,0,60,55,45,20,20,25,15
660,0,60,0,50,20,15,25,15
675,0,0,0,0,35,20,15,35
690,0,0,0,0,0,0,15,35
705,0,0,0,0,0,0,0,25
