時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,60,40,35,5,0,0,20
30,100,70,35,50,10,0,0,15
45,90,65,40,50,15,0,0,20
60,80,65,40,50,20,0,0,20
75,75,55,45,50,25,0,15,20
90,75,50,45,50,20,0,20,20
105,75,50,45,50,25,0,25,20
120,75,45,45,45,25,0,25,15
135,75,45,40,40,25,0,15,15
150,70,50,35,45,25,0,15,25
165,65,50,40,45,25,0,25,15
180,60,45,40,40,25,0,20,15
195,70,50,40,40,10,0,20,15
210,75,65,30,45,10,0,10,20
225,80,50,30,45,20,0,15,20
240,85,65,35,45,20,0,15,15
255,75,50,35,45,25,0,20,15
270,65,40,45,0,25,0,20,15
285,85,40,45,0,40,0,25,15
300,70,50,45,0,30,0,25,20
315,70,55,45,0,25,0,15,20
330,70,55,40,0,30,0,15,20
345,65,45,40,0,30,0,15,20
360,70,55,50,0,30,0,20,20
375,70,55,45,0,35,0,20,15
390,75,40,45,0,35,0,25,15
405,75,45,40,0,30,0,15,20
420,75,50,40,0,25,0,15,20
435,75,50,40,0,25,0,15,20
450,75,60,40,10,25,0,20,20
465,75,60,40,50,25,0,20,15
480,65,50,35,55,20,0,15,25
495,65,50,35,60,15,0,20,15
510,70,40,40,75,20,0,15,15
525,70,40,40,65,20,0,20,20
540,75,45,40,75,10,0,25,15
555,65,45,35,60,15,0,25,15
570,50,45,40,45,15,0,25,15
585,50,40,35,45,10,0,15,15
600,50,35,30,45,5,0,15,15
615,50,35,25,40,5,0,15,20
630,35,30,15,35,5,0,20,20
645,30,20,15,30,5,0,25,15
660,40,30,15,30,5,0,15,15
675,0,0,35,60,5,0,15,15
690,0,0,40,40,5,0,15,15
705,0,25,35,0,5,0,0,20
