時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,60,5,5,5,0,0,5
15,140,120,50,80,15,0,0,15
30,110,80,80,90,70,0,0,15
45,120,75,80,90,65,20,0,35
60,125,110,85,85,80,65,5,30
75,110,105,75,80,80,70,15,35
90,85,95,75,80,70,60,15,35
105,100,80,65,80,60,50,15,35
120,100,80,60,80,65,40,15,20
135,100,80,60,70,65,40,20,20
150,100,65,75,70,70,50,20,20
165,95,70,60,65,70,60,30,20
180,95,70,60,75,70,60,30,20
195,90,75,65,80,70,60,30,35
210,105,75,75,85,70,60,35,30
225,105,80,75,85,70,50,20,45
240,105,80,70,80,60,45,20,30
255,100,85,70,75,70,45,25,30
270,80,90,75,85,70,65,20,30
285,85,85,75,80,70,65,25,30
300,90,80,80,85,70,65,30,30
315,95,65,80,85,65,60,15,35
330,100,70,80,85,65,55,25,20
345,110,80,75,85,65,60,25,20
360,110,85,70,90,70,65,20,20
375,100,90,80,90,70,65,20,40
390,100,90,80,90,70,65,25,20
405,95,90,80,90,75,70,25,30
420,0,75,75,95,75,70,30,30
435,0,70,75,85,70,60,15,15
450,0,80,75,75,70,55,15,30
465,0,75,75,80,65,60,15,30
480,60,75,75,85,65,60,20,35
495,115,85,75,75,65,60,15,35
510,120,75,75,80,60,60,25,30
525,110,65,85,80,60,50,20,20
540,105,65,75,75,45,50,25,15
555,95,65,80,65,45,50,15,20
570,95,70,100,60,45,45,15,30
585,90,70,90,65,50,45,20,20
600,85,55,55,55,40,45,20,15
615,75,50,30,50,30,40,25,15
630,70,35,55,45,20,25,20,15
645,60,35,45,50,15,20,15,15
660,0,45,40,40,15,20,15,15
675,0,0,65,50,30,20,15,15
690,0,0,0,35,30,35,0,15
705,0,0,0,0,0,30,0,15
