時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,115,100,40,30,40,30,0,5
15,105,110,50,60,35,30,0,15
30,95,80,50,70,45,30,0,15
45,110,70,55,75,65,50,0,30
60,100,60,45,65,80,60,5,20
75,95,60,35,55,70,50,15,20
90,85,75,35,50,60,40,15,30
105,60,65,30,55,45,30,20,20
120,60,55,30,50,45,30,20,20
135,65,55,35,50,25,30,25,15
150,80,55,25,45,30,30,15,15
165,85,40,25,45,40,25,15,15
180,80,40,25,40,50,35,15,15
195,75,50,30,45,40,35,20,15
210,60,50,35,55,30,35,15,15
225,60,50,30,55,35,35,15,15
240,65,70,25,55,0,40,15,15
255,70,55,25,35,0,40,10,15
270,65,40,25,35,0,45,25,15
285,80,40,30,50,0,50,25,15
300,80,60,30,50,0,40,15,20
315,75,60,25,45,0,35,15,20
330,70,55,30,45,0,45,20,20
345,70,60,30,45,10,40,20,20
360,75,60,40,40,60,40,20,20
375,85,55,35,45,60,20,25,15
390,95,60,40,50,60,40,20,20
405,95,60,45,45,60,45,25,15
420,70,65,40,45,55,35,15,30
435,70,65,40,50,70,35,15,15
450,80,60,30,45,45,40,15,15
465,80,60,35,45,45,45,15,15
480,80,60,40,45,70,45,20,15
495,80,60,35,40,70,40,20,15
510,80,60,30,45,55,35,20,15
525,80,60,30,40,55,35,15,15
540,80,50,30,40,40,45,20,15
555,80,45,30,35,40,40,15,15
570,75,45,35,35,40,40,15,15
585,75,45,30,35,30,25,15,15
600,65,45,25,35,25,25,20,15
615,65,35,20,30,25,25,20,15
630,50,35,15,15,15,10,20,15
645,50,35,15,15,15,5,20,20
660,50,30,15,20,15,10,20,20
675,0,55,45,35,10,10,20,15
690,0,50,0,35,20,15,0,15
705,0,0,0,20,0,15,0,15
