時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,70,45,50,10,10,0,20
30,125,70,50,55,20,15,0,20
45,0,0,0,0,0,0,0,0
60,115,75,50,55,40,15,0,20
75,105,75,50,55,40,40,15,20
90,100,70,45,60,50,40,20,20
105,100,60,45,0,45,35,20,20
120,90,60,55,0,45,35,25,20
135,90,60,55,0,40,35,15,15
150,90,60,60,0,45,35,15,35
165,90,60,50,0,45,30,20,15
180,100,70,50,0,40,40,25,15
195,110,70,50,25,35,50,25,15
210,100,70,45,50,35,35,15,15
225,100,70,45,50,35,35,15,20
240,90,65,45,50,40,35,15,20
255,90,65,45,50,40,30,15,25
270,90,60,45,55,30,30,25,20
285,90,60,45,60,30,30,25,15
300,95,60,50,65,30,30,25,35
315,85,60,50,65,35,30,25,15
330,95,65,50,65,35,30,15,20
345,85,65,50,60,40,30,15,20
360,85,60,50,55,40,30,20,35
375,85,65,50,60,35,30,25,35
390,85,65,50,55,40,30,25,20
405,85,60,45,70,35,30,15,30
420,95,60,45,60,30,30,25,15
435,100,60,40,60,35,30,15,15
450,105,65,55,60,30,30,20,15
465,85,65,55,55,30,30,25,20
480,90,65,50,65,25,30,25,20
495,90,70,50,60,30,25,15,20
510,85,75,45,60,30,25,15,20
525,85,75,45,55,30,30,25,15
540,85,55,40,50,25,25,20,15
555,85,55,40,50,25,25,25,20
570,75,55,45,45,25,25,25,15
585,75,55,45,40,20,20,20,20
600,75,55,40,40,20,20,20,20
615,70,50,35,45,20,20,20,20
630,75,40,30,40,10,10,20,20
645,70,35,30,35,5,5,25,15
660,55,30,30,25,5,5,5,20
675,60,45,45,35,5,5,15,20
690,0,0,0,0,5,5,15,15
705,0,0,0,0,5,15,0,15
