時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,90,55,45,10,5,0,20
30,130,110,55,50,35,15,0,20
45,125,110,50,0,55,35,0,15
60,120,100,65,0,55,40,0,15
75,130,100,65,0,55,45,15,30
90,130,100,65,0,60,45,15,30
105,130,90,65,0,50,45,20,30
120,130,90,70,30,50,40,25,20
135,130,80,70,75,40,40,15,20
150,100,80,60,70,45,35,20,35
165,100,80,60,65,45,35,15,35
180,110,80,55,65,55,35,15,30
195,110,80,65,65,55,35,25,35
210,115,95,65,70,45,35,25,30
225,115,95,65,75,45,35,30,45
240,110,95,60,75,45,35,30,35
255,110,85,55,70,45,35,20,30
270,110,80,70,80,50,35,35,40
285,110,80,65,80,50,35,25,35
300,115,95,65,75,40,45,30,35
315,115,110,50,75,40,45,35,35
330,105,110,50,80,45,40,35,40
345,110,110,55,85,45,40,20,40
360,110,110,60,80,45,40,35,35
375,110,115,60,75,45,40,25,35
390,115,95,65,65,45,35,25,35
405,115,95,65,65,45,35,25,50
420,115,95,70,85,45,35,30,35
435,115,90,65,90,45,35,35,20
450,130,105,55,75,45,35,35,40
465,130,105,50,75,40,35,25,20
480,130,100,55,65,40,35,30,40
495,130,100,70,60,40,35,20,35
510,130,115,60,65,40,35,20,35
525,125,115,60,70,40,35,20,35
540,125,100,55,60,35,35,20,35
555,125,100,60,55,35,35,20,35
570,120,95,60,55,35,35,25,35
585,110,95,60,55,35,35,25,20
600,110,95,55,55,25,30,15,20
615,105,95,35,50,20,15,15,20
630,105,70,30,40,15,10,15,20
645,90,60,40,40,10,15,25,20
660,0,55,50,40,5,10,25,20
675,0,0,0,60,5,10,15,20
690,0,0,0,0,0,0,0,0
705,0,0,0,0,25,15,0,15
