時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,80,5,65,10,5,0,5
15,110,80,70,70,40,20,0,20
30,110,80,70,70,80,50,0,20
45,110,80,70,75,80,70,0,35
60,115,90,70,75,80,65,5,35
75,100,80,60,75,75,60,25,45
90,85,70,55,75,55,50,15,30
105,85,70,50,80,50,40,20,30
120,85,70,50,80,55,45,25,30
135,85,75,50,80,60,55,25,15
150,80,75,55,75,70,55,25,30
165,70,70,60,75,70,60,20,20
180,70,70,55,70,70,45,20,20
195,90,65,55,65,65,55,20,20
210,90,65,55,65,55,55,20,20
225,75,65,60,65,55,55,20,20
240,60,65,60,65,55,55,20,15
255,70,70,50,65,55,50,20,15
270,70,65,45,75,60,50,25,25
285,110,60,55,65,80,55,15,15
300,110,65,55,80,75,60,15,30
315,100,65,70,80,65,65,30,15
330,105,65,70,80,60,65,15,20
345,95,70,70,85,85,65,15,15
360,95,80,75,85,90,65,30,20
375,85,80,75,85,90,60,40,20
390,85,95,75,85,80,60,25,20
405,85,95,65,85,80,55,25,30
420,90,95,65,85,80,60,25,30
435,100,95,65,80,70,65,35,15
450,100,70,65,80,60,55,25,15
465,100,60,0,80,70,50,30,15
480,100,60,0,70,65,50,30,20
495,100,60,0,70,70,45,30,20
510,100,95,0,80,80,55,25,20
525,100,95,100,80,75,60,25,20
540,100,80,60,80,75,55,15,20
555,90,75,60,80,60,55,15,20
570,80,60,55,75,45,55,15,20
585,75,55,55,65,45,50,20,15
600,75,50,50,55,45,45,20,20
615,80,50,50,45,55,50,25,15
630,60,45,45,45,60,35,20,20
645,55,40,45,45,45,20,20,15
660,0,30,60,40,35,15,15,15
675,0,50,0,55,30,25,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
