時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,90,55,45,5,0,0,15
30,130,105,55,50,20,0,0,15
45,120,110,35,60,30,0,0,15
60,120,110,45,65,45,0,0,15
75,110,105,50,60,45,0,20,20
90,105,85,50,55,40,0,20,20
105,95,85,60,55,35,0,15,20
120,90,80,55,55,35,0,25,20
135,100,70,45,55,35,0,25,20
150,110,65,45,55,30,0,15,30
165,110,65,40,45,30,0,20,15
180,110,70,40,50,35,0,20,15
195,100,75,40,55,30,0,20,15
210,100,75,45,55,35,0,25,15
225,100,75,50,50,40,0,15,20
240,95,65,40,45,35,0,15,20
255,90,65,40,45,35,0,15,20
270,100,75,50,45,35,0,20,30
285,100,80,50,45,30,0,15,15
300,110,80,45,45,30,0,15,15
315,100,80,40,45,30,0,15,30
330,85,70,40,45,30,0,15,20
345,90,80,25,50,30,0,15,20
360,100,80,40,45,25,0,25,35
375,110,70,45,40,25,0,25,35
390,110,65,45,40,25,0,25,35
405,95,65,45,35,25,0,15,15
420,90,65,45,35,25,0,15,20
435,90,65,45,45,25,0,15,20
450,100,70,50,50,25,0,20,20
465,100,70,45,40,30,0,25,30
480,100,75,45,35,30,0,25,30
495,100,70,35,35,25,0,15,30
510,95,70,35,40,20,0,15,15
525,95,60,40,40,20,0,20,20
540,85,60,40,40,20,0,15,20
555,85,60,35,35,15,0,25,20
570,80,65,35,35,10,0,20,20
585,80,50,35,25,10,0,15,15
600,75,40,30,25,10,0,25,15
615,75,40,30,25,5,0,15,15
630,65,30,20,20,5,0,20,15
645,50,35,15,15,5,0,25,15
660,40,35,15,10,5,0,15,15
675,0,0,40,30,5,0,15,15
690,0,0,0,25,10,0,15,15
705,0,0,0,25,10,0,0,15
