時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,85,35,60,60,0,5,0,5
15,105,90,60,70,0,20,0,25
30,95,90,65,75,0,40,0,30
45,80,90,75,80,0,40,0,35
60,110,85,75,75,0,45,30,45
75,110,80,70,70,0,45,15,35
90,100,70,55,75,0,35,20,40
105,90,60,55,70,10,30,20,35
120,85,60,50,70,50,25,30,35
135,75,55,40,60,90,10,20,25
150,65,50,35,45,80,15,25,20
165,60,50,30,45,70,15,15,15
180,60,50,30,55,30,5,15,15
195,60,50,40,55,15,5,15,15
210,65,40,45,55,50,5,15,15
225,65,45,45,55,70,5,20,20
240,0,40,45,50,70,5,25,15
255,0,40,35,50,50,5,25,15
270,0,50,35,40,50,5,25,15
285,0,65,35,40,50,5,15,15
300,0,60,45,45,35,5,30,15
315,20,55,45,50,45,5,25,20
330,70,50,35,50,45,10,15,15
345,105,50,35,50,50,15,20,20
360,95,60,35,45,50,15,25,20
375,95,60,45,45,45,15,25,20
390,90,60,45,40,45,20,25,15
405,90,60,45,40,50,20,25,25
420,90,55,45,40,60,15,25,15
435,90,55,45,40,60,10,25,15
450,80,0,40,35,55,5,25,15
465,75,0,35,40,50,5,15,20
480,75,0,40,40,45,5,25,35
495,90,0,40,35,45,5,25,35
510,90,0,45,45,40,15,15,20
525,90,35,45,45,45,20,15,20
540,75,50,40,45,45,40,15,15
555,80,55,40,35,40,40,25,15
570,85,60,40,40,40,25,15,15
585,100,60,25,40,40,35,15,15
600,95,60,25,40,30,35,25,15
615,95,45,20,30,25,30,15,15
630,75,40,20,25,25,20,25,15
645,60,30,15,15,15,15,25,15
660,60,30,15,15,15,10,25,15
675,60,50,40,35,20,10,20,10
690,40,0,40,25,20,20,0,10
705,0,0,0,15,15,10,0,10
