時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,70,45,45,5,15,0,20
30,120,70,65,60,25,15,0,20
45,105,70,60,60,45,25,0,20
60,115,65,45,60,45,35,0,20
75,110,65,45,55,45,40,20,20
90,100,60,50,50,45,35,20,20
105,90,60,70,55,35,35,25,15
120,90,65,70,60,35,30,25,15
135,90,60,70,55,45,30,25,20
150,90,50,55,50,40,30,15,30
165,95,50,45,55,35,35,15,15
180,95,45,40,50,35,25,20,15
195,95,50,45,45,35,35,25,15
210,95,70,45,50,35,35,25,20
225,100,65,50,50,35,35,25,25
240,105,60,55,50,35,35,25,20
255,100,60,60,40,35,35,20,25
270,90,60,55,45,35,40,15,30
285,85,60,50,50,35,40,20,15
300,100,50,55,55,40,35,25,30
315,105,50,60,50,45,30,15,20
330,100,50,45,45,45,30,15,20
345,100,60,50,40,40,35,20,20
360,80,75,45,50,35,35,20,20
375,95,65,45,50,35,35,25,20
390,95,50,45,45,35,35,25,20
405,95,50,35,50,35,35,15,25
420,100,50,45,50,35,35,15,15
435,100,60,50,45,25,35,15,20
450,90,70,45,45,25,25,25,20
465,90,60,45,55,25,30,25,15
480,95,60,45,50,25,25,25,20
495,95,60,50,45,25,25,15,20
510,95,60,50,40,30,25,15,15
525,95,60,40,40,30,30,20,20
540,100,55,35,40,25,30,25,20
555,90,50,40,40,20,30,25,20
570,70,50,40,40,20,25,25,20
585,75,55,45,40,20,25,15,20
600,75,50,45,40,25,25,15,15
615,65,45,40,30,5,20,20,15
630,50,40,35,25,5,15,20,15
645,50,35,30,25,5,10,25,15
660,50,35,25,20,5,5,25,15
675,50,40,35,25,5,5,15,15
690,0,0,0,35,5,5,20,20
705,0,0,0,30,5,10,0,15
