時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,135,90,40,40,5,0,0,15
30,135,85,50,60,25,0,0,20
45,120,75,50,55,30,0,0,15
60,130,70,45,55,35,0,0,20
75,130,75,50,55,40,0,15,15
90,120,70,40,50,40,0,25,30
105,110,80,40,50,40,0,20,30
120,110,70,55,50,35,0,25,30
135,105,75,55,50,35,0,15,30
150,105,70,50,60,35,0,15,15
165,100,55,45,60,40,0,15,20
180,90,55,40,60,35,0,20,20
195,110,60,40,55,35,0,25,20
210,90,70,40,55,35,0,25,20
225,95,70,40,45,30,0,15,30
240,105,60,50,45,35,0,15,30
255,105,60,50,55,35,0,15,30
270,105,75,45,50,35,0,20,30
285,105,70,45,55,30,0,25,30
300,105,80,50,55,35,0,25,20
315,105,85,50,60,35,0,15,20
330,80,85,35,50,35,0,15,30
345,90,75,40,45,35,0,15,30
360,125,80,55,45,45,0,20,30
375,125,80,55,45,45,0,25,35
390,110,75,45,45,40,0,25,35
405,90,75,45,45,30,0,30,20
420,90,75,45,45,25,0,30,20
435,95,75,35,45,25,0,20,20
450,90,65,30,50,25,0,20,20
465,100,60,40,50,25,0,25,30
480,100,75,50,45,25,0,25,30
495,100,80,50,45,25,0,15,20
510,110,80,50,35,20,0,15,20
525,110,75,40,35,25,0,15,35
540,80,75,35,45,15,0,20,20
555,80,75,30,45,15,0,25,15
570,70,60,30,40,20,0,25,20
585,55,45,40,35,20,0,15,15
600,60,45,40,35,10,0,20,15
615,55,40,20,25,5,0,15,20
630,55,40,15,15,5,0,20,15
645,45,40,20,10,5,0,25,20
660,45,35,20,15,5,0,15,15
675,0,0,40,20,5,0,15,20
690,0,0,35,20,5,0,15,15
705,0,0,25,20,5,0,0,15
