時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,100,80,40,0,5,0,0,15
30,120,85,50,15,20,0,0,15
45,130,85,50,40,25,0,0,20
60,130,85,55,55,10,0,0,20
75,135,70,40,50,15,0,20,20
90,105,70,40,55,35,0,20,15
105,105,65,40,50,35,0,25,15
120,105,65,25,45,35,0,25,15
135,95,70,30,45,30,0,15,15
150,105,60,35,50,25,0,20,15
165,105,60,40,55,25,0,15,20
180,100,70,40,45,30,0,25,0
195,90,65,50,40,30,0,25,0
210,110,75,55,45,30,0,25,20
225,120,75,55,45,25,0,15,20
240,125,90,35,45,30,0,15,20
255,120,75,35,45,30,0,15,20
270,100,75,35,45,30,0,20,15
285,105,90,40,45,25,0,25,15
300,105,80,45,45,25,0,25,20
315,90,75,40,45,25,0,15,30
330,95,60,40,45,20,0,15,15
345,110,60,30,45,20,0,15,15
360,105,75,35,35,20,0,15,35
375,105,75,50,40,20,0,15,20
390,105,70,40,40,25,0,25,20
405,100,80,40,40,30,0,15,20
420,105,80,35,45,25,0,15,40
435,105,80,35,45,25,0,20,35
450,95,70,45,45,30,0,20,35
465,95,70,40,45,30,0,25,20
480,120,80,40,45,30,0,25,20
495,115,85,60,45,25,0,15,40
510,90,85,60,45,25,0,15,20
525,90,70,40,40,25,0,15,15
540,95,65,50,40,20,0,20,20
555,95,65,50,40,25,0,25,15
570,70,55,40,35,20,0,25,25
585,70,55,30,25,15,0,15,15
600,75,50,35,20,10,0,15,15
615,70,50,35,20,5,0,15,20
630,65,45,25,25,5,0,20,20
645,50,40,30,15,5,0,25,20
660,50,40,30,20,5,0,25,15
675,0,0,60,40,5,0,15,15
690,0,0,0,25,10,0,15,25
705,0,0,0,20,5,0,0,20
