時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,90,50,65,15,5,0,5
15,90,90,75,70,35,25,0,20
30,100,90,75,70,65,45,0,15
45,100,85,75,80,90,55,0,20
60,90,85,75,90,85,50,5,35
75,90,75,75,90,75,65,15,45
90,90,75,65,85,65,65,15,35
105,85,70,65,75,65,65,15,20
120,75,75,65,75,65,55,25,20
135,75,70,65,75,65,40,25,15
150,90,70,60,65,70,40,25,15
165,90,65,60,75,65,50,15,20
180,90,60,60,85,65,50,25,30
195,80,65,60,80,65,50,20,30
210,75,65,65,85,65,50,15,20
225,80,65,65,85,65,55,20,20
240,80,75,85,80,65,55,15,20
255,85,75,85,75,65,55,25,20
270,85,75,85,70,70,50,25,20
285,85,85,60,75,70,50,15,20
300,85,90,60,75,70,65,15,20
315,95,85,80,80,70,55,15,15
330,95,75,80,85,70,55,20,20
345,85,70,80,90,70,65,25,15
360,85,80,75,90,70,65,25,15
375,85,80,75,85,60,60,25,15
390,100,85,75,85,70,60,20,15
405,110,80,80,80,75,65,30,15
420,110,75,75,80,80,65,25,20
435,100,75,75,85,80,60,30,20
450,100,65,70,85,65,65,15,20
465,90,70,65,85,60,60,15,20
480,90,70,70,90,60,60,20,20
495,90,75,70,85,70,60,15,20
510,90,75,70,70,80,55,15,20
525,105,75,70,75,70,55,25,15
540,95,70,70,80,70,50,25,15
555,90,70,70,80,50,50,20,15
570,80,70,65,75,45,50,20,15
585,80,70,65,65,45,40,25,15
600,75,55,50,55,50,35,15,15
615,70,40,45,40,50,30,20,15
630,65,40,40,35,35,35,20,15
645,55,35,40,40,30,35,20,15
660,50,30,45,40,10,10,20,15
675,0,50,60,40,30,20,20,10
690,0,0,45,35,30,0,0,10
705,0,0,0,0,0,0,0,10
