時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,70,40,50,5,0,0,20
30,130,60,40,45,15,0,0,15
45,120,70,45,45,25,0,0,20
60,120,65,50,45,30,0,0,15
75,120,55,45,50,30,0,20,20
90,110,60,45,0,35,0,20,20
105,100,60,50,0,40,0,25,20
120,95,55,55,0,40,0,25,20
135,90,55,45,0,40,0,15,20
150,90,50,45,0,40,0,15,20
165,90,45,45,0,35,0,20,20
180,95,55,50,10,35,0,20,15
195,100,60,55,40,35,0,25,20
210,100,55,55,60,30,0,25,15
225,90,55,55,60,30,0,15,30
240,80,55,45,55,35,0,15,15
255,75,55,45,55,35,0,15,15
270,70,55,45,60,40,0,20,15
285,80,60,45,60,35,0,25,20
300,80,60,45,0,25,0,25,30
315,90,60,45,0,25,0,15,30
330,85,60,55,0,40,0,15,15
345,80,60,55,0,45,0,20,20
360,80,60,55,0,45,0,20,20
375,90,60,50,45,40,0,25,30
390,90,50,50,60,40,0,25,15
405,85,50,50,70,40,0,15,15
420,75,50,50,70,25,0,15,30
435,80,45,45,75,20,0,15,20
450,90,55,45,80,30,0,20,20
465,90,55,45,85,40,0,20,20
480,90,60,50,80,30,0,25,20
495,0,0,0,0,0,0,0,0
510,85,65,55,60,25,0,15,30
525,75,65,55,60,30,0,20,15
540,75,60,50,70,30,0,20,20
555,70,50,45,70,20,0,20,15
570,65,50,40,70,15,0,15,15
585,65,50,35,60,15,0,15,20
600,60,40,35,55,10,0,15,15
615,50,35,35,50,5,0,15,15
630,40,30,35,45,5,0,20,20
645,45,25,35,40,5,0,15,15
660,45,35,40,35,5,0,25,15
675,55,55,50,55,5,0,15,20
690,0,0,0,45,5,0,20,15
705,0,0,0,0,5,0,0,20
